Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 01/08  18:00:00,1247298.9572357296,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28333113.054301695,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10643132.833007154,0.000014538461538461542,103084173.87349585,101453079.69882,1631094.1746758517,84304073.55128712,0.0,67193.85537824188,79133402.1650796,0.0,4555924.201239384,0.0,24316513.76450124,0.0,17309031.620842957,0.0,27611615.33178248,0.0,15983450.079721086,0.0 
 01/08  19:00:00,1247314.4212672627,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30113035.295861078,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,12423055.074566536,0.000014538461538461542,142579266.0711063,140948152.56675709,1631113.5043492555,111435403.06981005,0.0,67193.85537824188,109939559.00207052,0.0,4108409.5102101878,0.0,34673582.844410408,0.0,23503550.79485051,0.0,37397222.248641099,0.0,22679848.67852542,0.0 
 01/08  20:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28333113.054301695,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10643132.833007155,0.000014538461538461542,110013947.85028093,109941947.85028093,72000.0,92377417.10990232,0.0,67193.85537824188,85754719.32321914,0.0,5350853.547342018,0.0,26909430.132557408,0.0,18029843.786428568,0.0,28504518.342283228,0.0,17603206.347615374,0.0 
 01/08  21:00:00,1247304.8615151575,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30113035.295861078,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,12423055.074566538,0.000014538461538461542,143852035.40101148,142220933.84612609,1631101.55488539,112425603.90471369,0.0,67193.85537824188,110932328.39997836,0.0,4587866.30688099,0.0,35349635.012557,0.0,23358089.029653714,0.0,37058924.13064197,0.0,23000868.99481187,0.0 
 01/08  22:00:00,1247329.9850327713,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28333113.054301695,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10643132.833007155,0.000014538461538461542,109978092.19717796,108346959.23849018,1631132.9586877679,89500645.217884,0.0,117589.24691192332,84510628.20602234,0.0,5681584.937355867,0.0,26753056.391564255,0.0,17542369.863680889,0.0,27771860.971274735,0.0,17404888.875154035,0.0 
 01/08  23:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30113035.295861078,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,12423055.074566538,0.000014538461538461542,141423312.92846615,141351312.92846615,72000.0,111794542.27403637,0.0,67193.85537824188,110254024.08420359,0.0,4801414.981901836,0.0,35438103.445610549,0.0,23029304.796750897,0.0,36501050.45324843,0.0,22907205.481258848,0.0 
 01/08  24:00:00,1247248.3368393405,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28333113.054301695,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10643132.833007155,0.000014538461538461542,109832435.69127223,108201404.79089375,1631030.9003784809,89424284.32633309,0.0,67193.85537824188,84397095.73689711,0.0,5827600.6808194839,0.0,26929357.09243586,0.0,17419708.249324159,0.0,27526416.019357906,0.0,17337146.52796725,0.0 
 01/09  01:00:00,1247323.98521548,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32093054.60050108,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,12423055.074566538,0.000014538461538461542,143930495.1993001,142299369.74024195,1631125.4590581614,112462749.51764429,0.0,84143.73140927007,110993508.39738873,0.0,4703410.189726895,0.0,35940823.433262649,0.0,23129608.795729799,0.0,36599214.15342694,0.0,23043506.899810263,0.0 
 01/09  02:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30313132.358941694,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10643132.833007155,0.000014538461538461542,108518265.58854796,108446265.58854796,72000.0,89564023.34758945,0.0,84143.73140927007,84588087.1590674,0.0,5603057.371569007,0.0,27205037.83991202,0.0,17463898.416105354,0.0,27550331.98060708,0.0,17408894.38388148,0.0 
 01/09  03:00:00,1247288.3954459623,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32093054.60050108,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,12423055.074566538,0.000014538461538461542,142279862.95274589,140648781.98005728,1631080.9726886256,111249149.24619524,0.0,84143.73140927006,109706049.94444469,0.0,4628172.222922614,0.0,35741914.351293008,0.0,22849586.83153953,0.0,36112225.543678168,0.0,22797206.06957828,0.0 
 01/09  04:00:00,1247317.6037304844,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30313132.358941694,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10643132.833007155,0.000014538461538461542,107422602.73490891,105791485.25255594,1631117.4823529579,87594225.06031257,0.0,84143.73140927006,82517358.49699365,0.0,5488200.125841655,0.0,26708110.266329018,0.0,17059155.168374234,0.0,26883743.038208277,0.0,17021282.731248086,0.0 
 01/09  05:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32093054.60050108,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,12423055.074566538,0.000014538461538461542,138577552.80962683,138505552.80962683,72000.0,109723988.16792731,0.0,84143.73140927006,108034331.19150892,0.0,4556198.138504574,0.0,35349220.097606349,0.0,22507343.350026087,0.0,35573989.79162932,0.0,22470634.888309629,0.0 
 01/09  06:00:00,1247240.4764172086,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32105454.666301695,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,10643132.833007154,0.000014538461538461542,106315779.56680046,104684758.49176358,1631021.0750368615,86679845.96670743,0.0,134629.97025483204,81654111.6235756,0.0,5326497.206250285,0.0,26575779.143187535,0.0,16923427.831395415,0.0,26572069.50350427,0.0,16899470.772245408,0.0 
 01/09  07:00:00,1247272.3810729923,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,36839780.43834367,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,15377458.60504913,0.000014538461538461542,197869495.59504283,196238434.63994137,1631060.9551014514,163476187.35408474,0.0,117801.2239729781,153065979.01915429,0.0,27198253.242933174,0.0,43259239.527611438,0.0,27447245.21294655,0.0,43125166.854726549,0.0,27413532.785984447,0.0 
 01/09  08:00:00,1247394.5164267286,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,37370669.66778367,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,15377458.605049128,0.000014538461538461542,164763225.9695931,163132012.34819026,1631213.6214028444,108846532.68716799,0.0,319746.1793552261,127242969.63158842,0.0,25733152.463891545,0.0,35990224.575354177,0.0,22324820.230615438,0.0,35992757.76210547,0.0,22579473.204669637,0.0 
 01/09  09:00:00,1247373.9163537073,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,111333593.32131475,109702405.44951561,1631187.8717991436,68675395.65645324,0.0,589006.1198648901,85567876.25062217,0.0,16016066.753511645,0.0,25285402.74233523,0.0,15656730.890623989,0.0,26965931.34795273,0.0,17021203.121246119,0.0 
 01/09  10:00:00,1247476.7007312326,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,83042597.81608163,81411281.46624336,1631316.3498382837,48842542.083678279,0.0,639492.3587104522,63500799.54366982,0.0,12195825.477684353,0.0,18377900.509443247,0.0,12057011.205591709,0.0,22247322.150165127,0.0,14000198.805833623,0.0 
 01/09  11:00:00,1247421.3096384039,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,64701039.33736954,63069792.22508626,1631247.1122832795,36111282.46389162,0.0,656321.1049923063,49194437.93556728,0.0,9808582.19422627,0.0,13798849.7284437,0.0,10265074.722054504,0.0,18880970.494461676,0.0,11818419.401429315,0.0 
 01/09  12:00:00,1247446.6353654455,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,47615198.885291207,45983920.116448547,1631278.7688426558,25150299.03537968,332977.9957902796,790951.075247138,35867457.69082987,0.0,7513496.18821854,0.0,9292319.852983797,0.0,8787177.14123915,0.0,15812844.570008044,0.0,9839078.54342906,0.0 
 01/09  13:00:00,2495026.4056770817,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,63479414.574663687,0.0,0.0,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,39630398.908663887,36439674.95544696,3190723.953216927,19839406.575697565,579598.0150178435,959238.5380656782,28422946.465248638,0.0,6605681.619161107,0.0,6500081.841246316,0.0,8076191.590841513,0.0,14054898.123397358,0.0,8563551.895651076,0.0 
