Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 01/09  10:00:00,11573056.16661428,21.0,24.0,19.0,26.0,86246347.53545274,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0070400622640310228,5791488.8953937799,267583867.50802998,199026021.21825127,54019800.0,14538046.2897787,3993567.1253012365,3066474.811014235,11746230.211910356,14729571.120300174,155240296.550236,0.0,94994969.49026425,0.0,69567544.04299292,0.0 
 01/09  11:00:00,11570716.4499508,21.0,24.0,19.0,26.0,104222203.57821739,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006254779068990531,5767344.938943718,309091441.22017338,175712759.5208461,118843560.0,14535121.699327257,1135846.6251023669,9643727.927002049,10441095.046059389,14579712.283049435,137055952.42625997,0.0,87439442.8696614,0.0,58938726.53961963,0.0 
 01/09  12:00:00,13226783.942672153,21.0,24.0,19.0,26.0,108386120.27559676,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007039053128634976,9931261.63553881,304722285.65502509,142263658.78665985,145853460.00000004,16605166.868365216,0.0,22784747.390345709,11746269.929089576,17498218.821087846,110965653.85359468,0.0,72781744.37325984,0.0,47506126.46335542,0.0 
 01/09  13:00:00,9916621.010235226,21.0,24.0,19.0,26.0,105026301.79016403,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006258416759246784,6571443.150886709,256658182.25772579,114543120.70785509,129647519.99999999,12467541.549870713,0.0,33998367.86665256,10441114.402351045,17903320.394067725,89343634.15212699,0.0,59037343.51647513,0.0,39628507.61867207,0.0 
 01/09  14:00:00,9914197.039187979,21.0,24.0,19.0,26.0,104342699.59510683,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005473969602440438,5887840.956613965,230032667.70899243,104126576.06555864,113441580.0,12464511.64343375,0.0,34580365.97736277,9135976.132650903,15029923.856026449,81218729.33113575,0.0,55159303.7977461,0.0,35381642.516410227,0.0 
 01/09  15:00:00,9909432.52293349,21.0,24.0,19.0,26.0,86376765.97669189,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004691698253491761,5921907.338981295,203996664.12772567,115910388.01684043,75627720.0,12458556.110885255,0.0,22637453.36937725,7830845.695110347,15154241.88290958,90410102.65313554,0.0,61021016.45187637,0.0,38711303.18428023,0.0 
 01/09  16:00:00,8255774.289677975,21.0,24.0,19.0,26.0,86330363.62588553,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004691487407509505,5875504.988175164,204472815.77964444,123855553.32048872,70225740.0,10391522.459155702,0.0,16453431.217479889,7830845.701471875,14878218.165267354,96607331.58998123,0.0,65713767.706752289,0.0,40215780.866250049,0.0 
 01/09  17:00:00,8257109.672448091,21.0,24.0,19.0,26.0,91336420.25463704,0.0,0.0,24055441.644392939,5333400.0,47077200.0,9322216.98862597,0.004691495361568514,5548161.616926635,226531193.53146766,135108301.87545599,81029700.0,10393191.656011653,0.0,14752852.277922074,7830845.160238568,13130389.261626952,105384475.46285567,0.0,70848938.46048486,0.0,43857753.98539255,0.0 
 01/09  18:00:00,11569999.721565474,21.0,24.0,19.0,26.0,114660669.36774087,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.0062566978233439848,5539010.728465279,233652364.86696578,127284479.06115616,91833660.00000002,14534225.805809588,0.0,25117149.948801105,10441102.470646829,13202414.832599514,99281893.6677018,0.0,66614101.77859585,0.0,41990008.87212701,0.0 
 01/09  19:00:00,14893775.723555366,21.0,24.0,19.0,26.0,114671176.89822328,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008602477868326337,5549518.256601904,234457176.7574916,123934649.61844912,91833660.00000002,18688867.139042468,0.0,27743750.848877387,14356551.854259067,13262905.99709236,96669026.70239033,0.0,65451167.23450549,0.0,40540076.45090606,0.0 
 01/09  20:00:00,16558274.542285957,21.0,24.0,19.0,26.0,115211079.01544696,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.00938506801690744,6089420.373042998,228706858.5336421,116103747.26760814,91833660.00000002,20769451.26603396,0.0,29291696.864440957,15661691.224450496,15471830.300927915,90560922.86873436,0.0,62442527.25174244,0.0,37440612.60001315,0.0 
 01/09  21:00:00,13232791.985170888,21.0,24.0,19.0,26.0,97177390.892874,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007820725818767412,6055732.252034383,220699455.95083685,123057079.1715504,81029700.0,16612676.779286445,0.0,23218805.40286752,13051411.215355363,15307278.446102653,95984521.75380932,0.0,64704173.24136837,0.0,40602565.49546262,0.0 
 01/09  22:00:00,14893374.012017478,21.0,24.0,19.0,26.0,96932775.54480042,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008603853523003693,5811116.903177673,225512817.39232869,131196732.3832006,75627720.0,18688365.00912807,0.0,20652357.07842667,14356551.829556779,14345125.407912709,102333451.25889647,0.0,68248032.96690539,0.0,43407635.27501218,0.0 
 01/09  23:00:00,13229096.087966968,21.0,24.0,19.0,26.0,96557240.5340343,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007036781883922715,5435581.893978622,224223392.34306363,142791575.34780524,64823759.99999999,16608056.995258404,0.0,15629578.986166496,11746248.671063038,12778122.287814999,111377428.7712881,0.0,73743370.08287466,0.0,46956275.67143404,0.0 
 01/09  24:00:00,6602495.983573848,21.0,24.0,19.0,26.0,100879255.8111256,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.003911635308150188,9757597.17419508,176523724.2022338,157394800.49486078,10803960.0,8324963.707373026,917154.300552683,8750782.805228949,6525705.545626964,16456232.053025458,122767944.38599143,0.0,79206590.05265057,0.0,52883571.31636165,0.0 
 01/10  01:00:00,6600272.074104819,21.0,24.0,19.0,26.0,57811711.64790991,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0031278558957772777,5717773.833959617,229472691.32300738,210346547.44983376,10803960.0,8322183.8731736489,32200795.74354498,0.0,5228456.954715889,15107560.966634417,164070307.0108703,0.0,101292227.41053914,0.0,72100296.58335299,0.0 
 01/10  02:00:00,0.0,15.6,30.0,15.6,30.0,42206936.068709198,0.0,0.0,4009240.274065489,10666800.0,18000000.0,4994044.815335341,0.0,4536850.979308353,85444356.8761503,74568396.8761503,10803960.0,72000.0,3556627.0501017027,0.0,0.0,10506808.900856268,58163349.56339723,0.0,33550537.30766189,0.0,29606857.068067947,0.0 
 01/10  03:00:00,1647662.5116415253,15.600000000000002,30.0,15.600000000000002,30.0,44131709.31406252,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469477,0.0,4464006.298527551,121215074.89077546,108279575.74915283,10803960.0,2131539.1416226366,9795271.685167794,0.0,0.0,10073321.381876739,84458069.0843392,0.0,48124580.388879049,0.0,43325151.43272562,0.0 
 01/10  04:00:00,0.0,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,41799185.47015688,0.0,0.0,4009240.274065489,10666800.0,18000000.0,4661108.494312985,0.0,4462036.701778398,82125354.00719479,71249394.00719479,10803960.0,72000.0,7653611.561185868,0.0,0.0,10061189.131453643,55574527.32561193,0.0,31664601.147268319,0.0,28571034.66985419,0.0 
 01/10  05:00:00,1647530.53641639,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,46497005.6866893,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469476,0.0,6829302.671154339,120892982.86036749,107957648.6846526,10803960.0,2131374.175714892,13317026.69677187,0.0,0.0,20115264.042636005,84206965.97402904,0.0,47941045.66155585,0.0,43257583.049738768,0.0 
 01/10  06:00:00,0.0,21.0,24.0,19.0,26.0,59333774.10581723,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,7239836.294994778,225647894.29263038,209369954.29263038,16205939.999999999,72000.0,31342970.066102305,0.0,0.0,21497026.14590162,163308564.3482517,0.0,100603945.54422201,0.0,72026835.78705095,0.0 
 01/10  07:00:00,4947897.205280017,21.0,24.0,19.0,26.0,115919965.24262765,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.0023471073673515645,6798306.607261663,241352527.35559077,186477952.95898379,48617819.99999999,6256754.396606996,7463219.696214566,2400004.9579587618,3921340.8876852367,18891932.761757446,145452803.30800737,0.0,90953131.51076024,0.0,63821888.780269119,0.0 
 01/10  08:00:00,16556357.045675785,21.0,24.0,19.0,26.0,106932622.55118501,0.0,0.0,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.009387323955233323,5811063.908778797,268311449.86173693,171916675.42108114,75627720.0,20767054.440655777,125889.7638360424,9153937.159581753,15685378.349844702,14830938.400628072,134095006.82844329,0.0,84163022.12257943,0.0,59254201.68888486,0.0 
 01/10  09:00:00,14892444.783236167,21.0,24.0,19.0,26.0,86260222.18971193,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008604847741160018,5805363.548088192,234639065.43006245,161932061.9349174,54019800.0,18687203.495145009,0.0,9751937.788053126,14378270.702751443,14798103.354970314,126307008.30923558,0.0,79215103.2520539,0.0,56414122.040202599,0.0 
 01/10  10:00:00,13226485.122318522,21.0,24.0,19.0,26.0,86294889.46342127,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.007042170481052944,5840030.82336021,219856176.87829826,149231583.52830238,54019800.0,16604793.349995844,0.0,10842445.263459085,11764041.41622996,15006578.658091195,116400635.15207586,0.0,73882923.90232267,0.0,51839928.23277429,0.0 
 01/10  11:00:00,9916471.904670414,21.0,24.0,19.0,26.0,104296700.19434902,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006259729023512501,5841841.555070405,258866066.6203587,127555151.44891486,118843560.0,12467355.171443822,0.0,20444982.024779276,10456912.410804032,14873639.247643782,99493018.13015358,0.0,67059826.21268365,0.0,41755408.90049003,0.0 
 01/10  12:00:00,13230325.028063832,21.0,24.0,19.0,26.0,108455558.47221321,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007037484667969925,10000699.832156832,266053476.86371757,103590423.72242537,145853460.00000004,16609593.141292144,0.0,33921132.71443771,11763990.208039422,17749211.100795974,80800530.50349179,0.0,56277875.899119179,0.0,33844871.58739356,0.0 
 01/10  13:00:00,11569872.071190192,21.0,24.0,19.0,26.0,105121435.08311196,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006258874683247716,6666576.443834198,230217169.3882059,86035583.14234409,129647519.99999999,14534066.245861793,0.0,44043550.03086743,10456905.069271658,18110059.06804518,67107754.851028408,0.0,46660319.02162169,0.0,29769652.812428327,0.0 
 01/10  14:00:00,9912913.666255152,21.0,24.0,19.0,26.0,104396149.75005155,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005476384627360471,5941291.111556275,213758422.577221,87853935.11957759,113441580.0,12462907.457643407,0.0,43459311.601784508,9149809.94799044,15220316.078947204,68526069.39327052,0.0,47741063.75116036,0.0,30107222.625131787,0.0 
 01/10  15:00:00,8256813.854519896,21.0,24.0,19.0,26.0,86408046.10362917,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004693267540234669,5953187.465917018,192252747.39303733,106232205.50243432,75627720.0,10392821.890603016,0.0,30338860.88651006,7842692.107664371,15334366.168522489,82861120.29189876,0.0,56472381.43268589,0.0,35710955.84223442,0.0 
 01/10  16:00:00,8256437.905419279,21.0,24.0,19.0,26.0,86331468.03023267,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0046939289087235308,5876609.39251985,202143617.5123169,121525525.54919145,70225740.0,10392351.963125449,0.0,22967282.07706157,7842693.953134456,15019089.269730792,94789909.92836932,0.0,64329531.04278241,0.0,39782595.86860781,0.0 
 01/10  17:00:00,8256066.718064649,21.0,24.0,19.0,26.0,91336169.7843114,0.0,0.0,24055441.644392939,5333400.0,47077200.0,9322216.98862597,0.004695388831187716,5547911.1465971129,230022053.19843514,138600465.21071745,81029700.0,10391887.98771766,0.0,19449145.25377607,7842692.066058961,13245116.818395528,108108362.86435959,0.0,72337461.43694343,0.0,45093118.41043785,0.0 
 01/10  18:00:00,11571240.27095552,21.0,24.0,19.0,26.0,114675098.0080002,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.006257475269279333,5553439.368723824,249276248.42871309,142906811.96552808,91833660.00000002,14535776.46318503,0.0,27395449.4469957,10456853.561491477,13285501.487117939,111467313.33311188,0.0,73369511.28636125,0.0,47420019.02977155,0.0 
 01/10  19:00:00,14895394.124645474,21.0,24.0,19.0,26.0,114680356.80969912,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.00860552947954122,5558698.168074695,267701260.6720483,157176710.56994853,91833660.00000002,18690890.102099748,0.0,27144344.103394543,14378270.833335916,13315770.59906619,122597834.24455986,0.0,79598676.7239233,0.0,52321374.503657687,0.0 
 01/10  20:00:00,16556938.570708139,21.0,24.0,19.0,26.0,114677349.1176883,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.009386969089967319,5555690.475282428,279765611.2593606,167164169.92617823,91833660.00000002,20767781.333182318,0.0,25822739.480283474,15685388.486867069,13298449.26768675,130388052.54241903,0.0,84046439.62069944,0.0,55663829.90474049,0.0 
 01/10  21:00:00,14889282.07581857,21.0,24.0,19.0,26.0,96666524.5211325,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007824431364716549,5544865.880289175,285238478.6639063,185525528.4781763,81029700.0,18683250.18573,0.0,17537036.651680717,13071157.13758066,13236127.283275554,144709912.2129775,0.0,91102629.42933125,0.0,62929499.766666579,0.0 
 01/10  22:00:00,14894704.669939707,21.0,24.0,19.0,26.0,96546750.18702115,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008603885726419543,5425091.545398381,276493628.1443369,182175879.84430088,75627720.0,18690028.300035996,0.0,15867082.694826298,14378271.939437917,12716541.106351793,142097186.27855469,0.0,89773667.39855123,0.0,61645735.86302531,0.0 
 01/10  23:00:00,11572872.997753103,21.0,24.0,19.0,26.0,96549995.7186273,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007041628249610678,5428337.078566773,265077916.1394682,185716338.80643065,64823759.99999999,14537817.333037587,36376.88435055388,11410261.268920737,11764000.03298356,12735596.344174255,144858744.2690159,0.0,91835311.02570051,0.0,62345650.22633659,0.0 
 01/10  24:00:00,8253326.381197933,21.0,24.0,19.0,26.0,100867428.2424306,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.003910460110167948,9745769.605501254,222635537.07853867,201443114.44704435,10803960.0,10388462.63149431,3524647.887130726,6600012.596568476,6535578.431831756,16385266.640862508,157125629.2686946,0.0,97688194.81506944,0.0,68759651.43664578,0.0 
 01/11  01:00:00,4949376.929563308,21.0,24.0,19.0,26.0,57792336.96482218,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0031317429228385556,5698399.150867989,270567591.1414872,253505027.12454916,10803960.0,6258604.016938051,40997332.97145249,0.0,5236148.35814117,14999674.02310696,197733921.15714837,0.0,119216528.28608525,0.0,87839609.85408506,0.0 
 01/11  02:00:00,1647666.6392522068,15.6,30.0,15.6,30.0,42647135.882964689,0.0,0.0,4009240.274065489,10666800.0,18000000.0,5449122.885759173,0.0,4521972.723140026,110871328.36163828,97935824.06059999,10803960.0,2131544.3010382938,6614771.20336546,0.0,0.0,10419544.55248205,76389942.76726799,0.0,41898124.69037904,0.0,39940940.95935257,0.0 
 01/11  03:00:00,0.0,15.6,30.0,15.6,30.0,44119170.33149743,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469477,0.0,4451467.31596246,137673366.6609714,126797406.66097139,10803960.0,72000.0,13302954.041456085,0.0,0.0,9998945.543635415,98901977.19555769,0.0,55744121.42162509,0.0,50149518.51119843,0.0 
 01/11  04:00:00,1647609.172660843,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,41787423.794488247,0.0,0.0,4009240.274065489,10666800.0,18000000.0,4661108.494312985,0.0,4450275.026109764,98702608.53971866,85767176.07055941,10803960.0,2131472.469159245,10437487.978009832,0.0,0.0,9991291.062961583,66898397.33503634,0.0,37626200.92759445,0.0,33933304.89895253,0.0 
 01/11  05:00:00,0.0,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,44588600.84562162,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469476,0.0,4920897.830086649,147284462.24364544,136408502.24364544,10803960.0,72000.0,19804775.35919404,0.0,0.0,11926027.95664417,106398631.75004344,0.0,59688765.6689996,0.0,53701528.81830933,0.0 
 01/11  06:00:00,1647551.663577317,21.0,24.0,19.0,26.0,57512430.571155499,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,5418492.760333056,250097450.65882666,231760110.07466067,16205939.999999999,2131400.5841659998,33891543.49936145,0.0,0.0,13715625.88435209,180772885.85823537,0.0,109888159.96570146,0.0,80206942.87555506,0.0 
 01/11  07:00:00,3298792.0267879257,21.0,24.0,19.0,26.0,115099398.73487473,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.002347279578252193,5977740.099508559,251764639.0599781,198951407.104411,48617819.99999999,4195411.955567113,8140405.380127853,1946820.8106970706,3927120.606354081,15391893.143707756,155182097.54144059,0.0,96047792.88346146,0.0,68456521.64099995,0.0 
 01/11  08:00:00,16558944.197927442,21.0,24.0,19.0,26.0,106935691.10622476,0.0,0.0,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.009390111823314144,5814132.463815758,279605031.5173449,183207023.19760893,75627720.0,20770288.319735979,260932.28297003589,7834029.70773298,15708486.269417324,14848611.237258524,142901478.09413497,0.0,89041569.05303499,0.0,63182126.024121869,0.0 
 01/11  09:00:00,16550415.063393195,21.0,24.0,19.0,26.0,86263126.77418953,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008607964288618677,5808268.132562676,257668518.60478509,182889091.5013439,54019800.0,20759627.10344118,1297235.75085888,6628904.497798698,14399447.03654489,14814833.015804045,142653491.37104828,0.0,88910281.41877046,0.0,63065426.93529901,0.0 
 01/11  10:00:00,11576213.839825334,21.0,24.0,19.0,26.0,86299213.33232686,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.00704016240592342,5844354.6922678,243418604.53742398,174856811.2308693,54019800.0,14541993.30655469,1279755.5033759978,6840903.758998768,11781324.850672707,15031482.564481138,136388312.76007808,0.0,85656849.7910029,0.0,60053679.95209596,0.0 
 01/11  11:00:00,11568908.49869638,21.0,24.0,19.0,26.0,104284251.91509107,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006259825688742469,5829393.275812361,286677041.4699603,153300619.66690929,118843560.0,14532861.803050979,0.0,15098549.984521665,10472282.733391829,14936476.534928572,119574483.34018924,0.0,78911095.29764724,0.0,49985605.02556215,0.0 
 01/11  12:00:00,13224959.225726678,21.0,24.0,19.0,26.0,108440298.34123633,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007046064912154317,9985439.701171374,288439375.51963737,125983029.50426537,145853460.00000004,16602886.015371941,0.0,29129573.524589048,11781365.997961937,17823287.21488322,98266763.013327,0.0,66573428.09470228,0.0,41015551.901645328,0.0 
