Date/Time,LGSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_10:10:Air System Total Heating Energy [J](Hourly),PSZ-AC_10:10:Air System Total Cooling Energy [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC_3:3:Air System Total Heating Energy [J](Hourly),PSZ-AC_3:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC_4:4:Air System Total Heating Energy [J](Hourly),PSZ-AC_4:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC_5:5:Air System Total Heating Energy [J](Hourly),PSZ-AC_5:5:Air System Total Cooling Energy [J](Hourly),PSZ-AC_6:6:Air System Total Heating Energy [J](Hourly),PSZ-AC_6:6:Air System Total Cooling Energy [J](Hourly),PSZ-AC_7:7:Air System Total Heating Energy [J](Hourly),PSZ-AC_7:7:Air System Total Cooling Energy [J](Hourly),PSZ-AC_8:8:Air System Total Heating Energy [J](Hourly),PSZ-AC_8:8:Air System Total Cooling Energy [J](Hourly),PSZ-AC_9:9:Air System Total Heating Energy [J](Hourly),PSZ-AC_9:9:Air System Total Cooling Energy [J](Hourly) 
 02/22  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,134561265.98362834,134561265.98362834,684525.9858194827,25308484.944442125,107649012.78690267,0.0,13482692.650275745,0.0,21533502.813792305,0.0,9438662.129436542,0.0,10591464.490730877,0.0,10705516.141687923,0.0,10795269.826035543,0.0,23652968.04456773,0.0,11855604.324080136,0.0,11880008.482219698,0.0,12009229.214070509,0.0 
 02/22  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,83630541.60801548,83630541.60801548,0.0,44345222.655168939,66904433.28641239,0.0,9760833.928329397,0.0,14609093.468371205,0.0,6175947.905628171,0.0,7214151.401435406,0.0,7334760.874384541,0.0,7431772.717485428,0.0,17001603.812137799,0.0,8508828.071192744,0.0,8535581.10007568,0.0,8627765.337365758,0.0 
 02/22  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,88357608.476251,88357608.476251,0.0,54490741.426123049,70686086.78100081,0.0,9965084.661984887,0.0,15347885.024164478,0.0,6380267.056765432,0.0,7600699.529763308,0.0,7728324.604670621,0.0,7827091.9352794629,0.0,17699430.839479157,0.0,8770539.089700133,0.0,8797354.389075088,0.0,8865314.980112702,0.0 
 02/22  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,135262155.1149936,135262155.1149936,0.0,53613648.359134908,108209724.09199488,0.0,13371485.255300537,0.0,21212624.4123803,0.0,9254404.192873804,0.0,10625798.64061005,0.0,10776165.608500498,0.0,10891824.612593685,0.0,24289092.423188524,0.0,11990377.990052034,0.0,12019065.16987431,0.0,12074791.116616346,0.0 
 02/22  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,170900426.591801,170900426.591801,0.0,54990860.70316395,136720341.2734408,0.0,16069714.928543605,0.0,25669787.822906909,0.0,11522233.948998211,0.0,12954090.701492347,0.0,13109801.643107806,0.0,13228591.466693074,0.0,29130806.48214668,0.0,14401879.759823675,0.0,14433497.69378446,0.0,14495842.155939263,0.0 
 02/22  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,215575166.1414149,215575166.1414149,0.0,40425173.2789948,172460132.91313196,0.0,19296585.907074945,0.0,31626063.678699219,0.0,14459567.238545193,0.0,15908764.345295215,0.0,16065437.660439622,0.0,16183726.858584784,0.0,35016148.98466748,0.0,17357290.351320156,0.0,17388938.48357338,0.0,17453514.73492795,0.0 
 02/22  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,257181992.56893439,257181992.56893439,1240754.7140829566,19379544.797282906,205745594.0551475,0.0,22254343.449588546,0.0,37415801.47819281,0.0,17248626.32948656,0.0,18667057.289058735,0.0,18820428.200937045,0.0,18936071.583717068,0.0,40365473.86825835,0.0,20068531.153735904,0.0,20098407.282905606,0.0,20166758.749262696,0.0 
 02/22  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,282472165.8204995,282472165.8204995,6672992.39715437,7745427.460040452,225977732.65639959,0.0,24220584.414914408,0.0,41635198.28307659,0.0,19378569.66434994,0.0,20433481.735646674,0.0,20564022.234421638,0.0,20667079.74796625,0.0,43161872.227544117,0.0,21008758.850933698,0.0,21568837.847547249,0.0,21635232.979995118,0.0 
 02/22  20:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,313705297.6190728,313705297.6190728,24862297.35239494,1177488.420623829,250964238.09525825,0.0,26668816.672317,0.0,45719761.697394508,0.0,21286690.694816315,0.0,22448732.165605807,0.0,22563533.52915891,0.0,22651950.421422107,0.0,47090076.2236954,0.0,23618287.879707837,0.0,23564569.610548505,0.0,23647724.530588259,0.0 
 02/22  21:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,322989314.19303187,322989314.19303187,35765440.073220159,0.0,258391451.3544255,0.0,27529074.334210628,0.0,47114509.70746566,0.0,22155843.77552775,0.0,22990068.11572786,0.0,23088739.059415319,0.0,23175629.582035666,0.0,48120701.716710139,0.0,24139899.83166953,0.0,24128290.592304849,0.0,24244599.96935354,0.0 
 02/22  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  01:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  02:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  03:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  04:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  05:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  06:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  07:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,68899102.47735542,0.0,0.0,6567571.38096,27564000.0,6471625.7664,28295905.329995406,422206441.943886,422206441.943886,220600214.81413404,0.0,337765153.5551088,0.0,35451530.62751083,0.0,61550776.65897265,0.0,29770896.970855539,0.0,29807085.088548259,0.0,29871957.03853107,0.0,29987082.782483806,0.0,57954527.53971842,0.0,30350547.00036373,0.0,30398295.844553017,0.0,30918359.333561675,0.0 
 02/23  08:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,67509442.38663543,0.0,0.0,26270285.52384,0.0,12943251.5328,28295905.329995406,283063509.1072836,283063509.1072836,121481332.64343123,0.0,226450807.2858269,0.0,24847183.672340335,0.0,42672010.459070358,0.0,20359441.170433865,0.0,20619156.62494074,0.0,20673229.47575735,0.0,20744272.69833299,0.0,40918902.60224856,0.0,21184890.768908435,0.0,21210375.15971364,0.0,21517249.98407214,0.0 
 02/23  09:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,184121602.60335089,184121602.60335089,65699044.358429897,0.0,147297282.0826807,0.0,17607824.984135547,0.0,28822833.860264046,0.0,13406427.789629825,0.0,14010066.324494435,0.0,14072672.663832739,0.0,14145694.648951795,0.0,28814100.97269454,0.0,14816514.770344545,0.0,14834275.860800736,0.0,15062775.53752546,0.0 
 02/23  10:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,80225366.19700098,80225366.19700098,6065413.317934242,6870241.363860926,64180292.9576008,0.0,10294571.106293817,0.0,13956776.220191412,0.0,6079918.945996412,0.0,7086955.495154659,0.0,7166279.205449447,0.0,7243214.840934104,0.0,15694693.292071477,0.0,8246003.786493435,0.0,8267714.122145504,0.0,8440071.272865328,0.0 
 02/23  11:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,51905959.15268874,51905959.15268874,498629.0195230988,21164218.78215715,41524767.32215099,0.0,8015926.489622444,0.0,9819695.3016419,0.0,4116766.6776480025,0.0,5200290.117122732,0.0,5292304.431447985,0.0,5366465.7617771369,0.0,12632256.465931498,0.0,6398597.023795323,0.0,6422725.986570439,0.0,6555644.396588102,0.0 
 02/23  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,19201224.401968834,19201224.401968834,0.0,47123709.16504416,15360979.521575068,0.0,5458903.061070472,0.0,5610786.744915329,0.0,2587597.8147434906,0.0,2929695.520845573,0.0,3047802.045993205,0.0,3138499.1380661248,0.0,8257845.079311177,0.0,4161390.9744327717,0.0,4183854.598578023,0.0,4280509.873614084,0.0 
 02/23  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,15651268.597112339,15651268.597112339,0.0,54152008.66945321,12521014.877689872,0.0,4998374.696167054,0.0,5488603.419085449,0.0,2587597.814743497,0.0,2658119.3445284219,0.0,2787024.3323905935,0.0,2873786.488453791,0.0,7720122.223228426,0.0,3854108.445987034,0.0,3880990.3329838945,0.0,3968193.1101170966,0.0 
 02/23  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,12572684.63465619,12572684.63465619,0.0,59875151.04900823,10058147.707724954,0.0,4622730.58577219,0.0,5488603.419085456,0.0,2587597.814743497,0.0,2458260.3215749438,0.0,2527074.3374081386,0.0,2617813.0311123209,0.0,7243538.060874417,0.0,3561241.6041809769,0.0,3588078.8660881167,0.0,3659114.996880259,0.0 
 02/23  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,10064272.126892593,10064272.126892593,0.0,62475957.424914088,8051417.701514075,0.0,4275272.913580003,0.0,5488603.419085421,0.0,2587597.8147434906,0.0,2415568.7570953888,0.0,2387881.2104017466,0.0,2374092.367503564,0.0,6802760.371660363,0.0,3300749.8326812975,0.0,3327736.9073759226,0.0,3387059.437382271,0.0 
 02/23  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,7352500.685487922,7352500.685487922,0.0,70184319.56444299,5882000.548390338,0.0,3937865.940166548,0.0,5488603.419085441,0.0,2587597.8147434939,0.0,2415568.7570953976,0.0,2387881.210401752,0.0,2374092.367503564,0.0,6093121.561162063,0.0,2919602.3288567427,0.0,2952801.396995656,0.0,3020771.0823750246,0.0 
 02/23  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,13747347.216952984,13747347.216952984,0.0,67476997.24849592,10997877.773562387,0.0,4835705.4549389,0.0,5488603.419085428,0.0,2587597.814743497,0.0,2415568.7570953888,0.0,2387881.2104017438,0.0,2423104.5482478647,0.0,7777293.926694052,0.0,3746841.910765299,0.0,3782149.405366532,0.0,3849036.65621899,0.0 
 02/23  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,32586760.840941494,32586760.840941494,0.0,55246007.20496395,26069408.672753194,0.0,6548365.4446133519,0.0,5985070.04559367,0.0,2587597.8147435,0.0,3674029.8915359668,0.0,3981957.270715566,0.0,4150774.35501142,0.0,11088913.264446522,0.0,5405125.710402018,0.0,5439698.540474351,0.0,5503781.665212023,0.0 
 02/23  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,52257735.89301719,52257735.89301719,0.0,42251648.947938,41806188.71441376,0.0,7610595.44368479,0.0,9694693.35893453,0.0,3774277.064585292,0.0,5214494.527626792,0.0,5423786.067678727,0.0,5552565.285662104,0.0,13206606.690256633,0.0,6504838.978204889,0.0,6532133.930052112,0.0,6588102.69772284,0.0 
 02/23  20:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,84404022.66859088,84404022.66859088,90112.94696412552,21341261.259540555,67523218.13487269,0.0,9775784.768635206,0.0,14351116.603481278,0.0,6257273.42053307,0.0,7419956.56919493,0.0,7579279.710933314,0.0,7686719.027509985,0.0,17099300.483019137,0.0,8516674.84043857,0.0,8539428.47294151,0.0,8593589.568180113,0.0 
 02/23  21:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,105796620.2283556,105796620.2283556,923460.6736460221,12400725.741579317,84637296.18268448,0.0,11290037.915725155,0.0,17525657.426822176,0.0,7899714.283223466,0.0,8851409.412027199,0.0,8988825.681383241,0.0,9086599.074729085,0.0,19680793.770187133,0.0,9838117.789115547,0.0,9858362.435236553,0.0,9913683.72422923,0.0 
 02/23  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  01:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  02:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  03:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  04:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  05:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  06:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  07:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,67281196.03575541,0.0,0.0,6567571.38096,27564000.0,4853719.3248000009,28295905.329995406,430647223.96502497,430647223.96502497,184495943.80514876,0.0,344517779.17202,0.0,35260709.05636204,0.0,62580155.31895533,0.0,30189807.69943251,0.0,30390855.366804359,0.0,30495820.388549534,0.0,30625151.25801434,0.0,59916624.85255304,0.0,30975622.463061736,0.0,31009841.997966526,0.0,31369096.100315669,0.0 
 02/24  08:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,51138486.74151541,0.0,0.0,13135142.76192,0.0,9707438.649600001,28295905.329995406,394400921.9329876,394400921.9329876,123203844.66434285,0.0,315520737.54639008,0.0,32082666.599832708,0.0,57827610.11923651,0.0,27821870.24747122,0.0,28046403.080615246,0.0,28115984.5379621,0.0,28198464.346156427,0.0,55866359.69297949,0.0,28533024.788499509,0.0,28553577.9602241,0.0,28770681.503410244,0.0 
