Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 10/10  16:00:00,4712823318.683029,0.0,655297393.9159672,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,409576306.1438632,184324704.30067037,134319131.12265883,0.0,20818099.811037944,1580012324.993566,1178645334.6751323,305892177.89184,95474812.42659389,3087617954.21676,0.0,1880915314.498032,88435090.30083499,52635313.73788325,936853863.066541,2270837574.707084 
 10/10  17:00:00,4702811551.94828,0.0,644058681.5593259,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,411877968.0246527,183208868.4051866,134319131.12265883,0.0,20859219.447624379,1597661887.9145048,1197255551.0897189,305892177.89184,94514158.93294594,3072522716.433079,0.0,1889695191.4085813,57552529.33789362,53060087.94351437,950243797.3403767,2225224620.42177 
 10/10  18:00:00,3568227644.108458,0.0,623767240.0767913,1128360457.4785848,56238300.0,716799361.7081372,305066057.1428565,401083044.7459069,181769543.2219516,134319131.12265883,0.0,20824508.6115698,1523496506.5982466,1154783181.696949,305892177.89184,62821147.00945732,3044575253.309762,0.0,1750157452.887876,47298015.90110244,52864917.46173189,898753708.2066454,2130212791.1930292 
 10/10  19:00:00,3547950658.803792,0.0,611649701.0347285,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.7459069,182000182.5624596,134319131.12265883,0.0,20678514.189259024,1439231941.6135853,1172485533.7234095,203928118.59456,62818289.29561572,3027559855.851102,0.0,1693898169.5150715,47297207.11098421,51742905.23210853,926742750.8499074,2155547388.7024614 
 10/10  20:00:00,2945750620.279278,0.0,611042943.6008184,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.7459069,182847898.5218488,134319131.12265883,0.0,20550879.780539697,1526364990.0675,1290996071.5853167,203928118.59456,31440799.887623665,3026694766.1564199,0.0,1552033843.8802963,47298428.27957615,50830025.13711789,1012377221.9705416,2181676338.430892 
 10/10  21:00:00,2802334838.808682,0.0,610208323.761672,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.7459069,181949586.79252965,134319131.12265883,0.0,19667748.559727968,1525607024.5804086,1309987912.1558142,152946088.94592,62673023.478674549,3025513222.009806,0.0,1506754711.2715026,39955746.17651069,47468692.49216685,1034397110.7580094,2116911086.8629275 
 10/10  22:00:00,2385808029.312256,0.0,600109518.2847334,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,179440256.04589043,134319131.12265883,0.0,19443920.666344048,1575306112.452447,1410688604.3250447,101964059.29728,62653448.83012201,3011037310.2745506,0.0,1395726379.6320768,38985389.40542713,46972353.54199152,1104940715.2302223,1930521649.2649344 
 10/10  23:00:00,2378564909.74785,0.0,590894733.1940402,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,178247828.67461676,134319131.12265883,0.0,22608013.563904775,1521334567.7515865,1438988859.9585002,50982029.64864,31363678.14444631,2997700062.056684,0.0,1341359581.150691,38985294.20536802,50733842.217433739,1135520657.3113437,1842241862.077318 
 10/10  24:00:00,2333195444.1115515,0.0,590156171.1214137,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,178314606.8017637,134319131.12265883,0.0,18395618.64428617,1544878738.0349112,1461828396.5578047,20392811.859456,62657529.61765026,2996621776.162544,0.0,1300336578.5588725,38985337.39296421,44493352.38767691,1154466453.1356385,1839643069.4200967 
 10/11  01:00:00,2327058710.948626,0.0,585104431.106799,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,177407484.63080464,134319131.12265883,0.0,18217747.666934216,1540498236.7028833,1488743048.2281049,20392811.859456,31362376.615322446,2989210863.1595947,0.0,1262330944.773037,39094827.56862663,43712080.15207668,1176159749.9864066,1774819907.127818 
 10/11  02:00:00,2321620477.5889456,0.0,583090798.7265077,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,174208396.64651088,134319131.12265883,0.0,17992234.671838859,1606825653.1701518,1523778062.2646337,20392811.859456,62654779.04606199,2986250986.033705,0.0,1222075737.4290283,39094736.62351924,43451583.15626128,1203125178.056066,1563462232.9061118 
 10/11  03:00:00,2330267472.353278,0.0,591331516.983988,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,174683235.7537852,134319131.12265883,0.0,17923672.071417147,1631225204.477543,1548177845.2817569,20392811.859456,62654547.33632995,2998322498.3684608,0.0,1189991153.3996216,39095132.65667317,43582972.40430485,1223298748.9515312,1526182550.4656876 
 10/11  04:00:00,2805840845.6731646,0.0,583476277.5858708,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,170697581.85822744,134319131.12265883,0.0,20212504.681549863,1518860722.5000547,1467103628.7072798,20392811.859456,31364281.933318806,2984438376.964074,0.0,1265429977.8099008,39095167.55711002,53463769.87774405,1169676498.535583,1358511258.3340569 
 10/11  05:00:00,2812661922.577281,0.0,582152170.1923661,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,401261947.5779276,174987375.64630044,134319131.12265883,0.0,20558992.35907744,2388696046.510527,2275051687.933325,50982029.64864,62662328.92856212,2982361982.8513414,115935187.82600934,896200628.6096604,39094874.6038398,55064726.38333542,1801875290.7346452,1475404693.1447917 
 10/11  06:00:00,3861630589.0580255,0.0,598692710.1468456,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,403998348.06135097,177447987.44110383,134319131.12265883,0.0,20938404.346428999,1888818259.5917459,1755491832.7989085,101964059.29728,31362367.495557198,3009013840.9400269,6141561.330862529,1286504728.9522255,39094672.798106718,57288472.01144931,1406612593.3635128,1705298858.7126015 
 10/11  07:00:00,4357315349.305,0.0,602501773.3439511,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,405931470.45539256,177773068.85867734,134319131.12265883,0.0,21634969.388234606,1809165524.8646312,1561404945.0747402,152946088.94592,94814490.84397103,3014503320.0766584,0.0,1493635521.900306,66815777.291673827,56664892.492440078,1237139563.350042,1755685087.5092493 
 10/11  08:00:00,4521967029.639944,0.0,614630758.0586096,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,407692457.5794521,180303026.87888158,134319131.12265883,0.0,23200346.237882753,1746533878.951655,1447339708.6450706,203928118.59456,95266051.7120246,3031728076.726594,0.0,1610390776.912908,81644264.45416704,58914833.70567969,1146932483.6970969,1890477079.9411917 
 10/11  09:00:00,4696180456.554852,0.0,658432066.8916268,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,410334256.44281199,188063053.4393585,134319131.12265883,0.0,23534456.450364196,1604348997.8997327,1323899613.0104738,152946088.94592,127503295.9433389,3116737927.4171226,0.0,1736858711.2495766,92907705.84423237,59584184.378770109,1049321118.7885323,2305648264.2452509 
 10/11  10:00:00,4775641004.762062,0.0,701489724.389041,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,414088018.0213329,193518275.98454706,134319131.12265883,0.0,23738171.85565085,1602277533.0249112,1219133878.830061,254910148.24319998,128233505.95165001,3402342694.3738558,0.0,1857400879.7611964,109800002.70035732,59409173.82195662,965800086.271205,2664863338.7926065 
 10/11  11:00:00,4770539473.571851,0.0,693219697.7778912,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,416378466.1559266,190566916.72216333,134319131.12265883,0.0,27567578.404379716,1626689560.1203659,1211203492.0567516,254910148.24319998,160575919.8204143,3263209014.2656557,0.0,1892364685.2949436,115430745.98548566,64077796.61767934,958436891.8427222,2532912815.0408189 
 10/11  12:00:00,4609652371.5035099,0.0,680432413.1057119,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,419228178.81257817,190285193.91359536,134319131.12265883,0.0,23566144.78650763,1564338572.5493868,1181659066.5615886,254910148.24319998,127769357.74459827,3212261338.66761,0.0,1940823188.7135792,99946090.48531515,59070816.38645235,937379145.727112,2493684522.515765 
 10/11  13:00:00,4760345015.656164,0.0,703375964.4755071,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,422697782.27059319,194525907.1312459,134319131.12265883,0.0,23928738.448127808,1472527504.949066,1140136757.8309837,203928118.59456,128462628.52352226,3459861605.125291,0.0,1996787776.9332095,115430782.8463256,60927436.89121626,904788146.6106851,2716703731.2104537 
 10/11  14:00:00,4801501878.495218,0.0,735868585.9673886,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,426072758.7351427,199640171.64973409,134319131.12265883,0.0,24103738.812263058,1420438997.4327126,1107203143.143948,152946088.94592,160289765.34284456,3794193833.6225116,0.0,2044156856.417964,109799937.37147127,61400986.26714267,879100090.1753368,3014543998.9586055 
 10/11  15:00:00,4815458498.158684,0.0,746340740.0198518,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,429161961.13149657,200084924.10678948,134319131.12265883,0.0,24054249.56985687,1421977512.6373206,1090116625.6233509,203928118.59456,127932768.41940956,3863512080.181385,0.0,2083969416.2645236,104169034.11624994,60865539.072824958,863771835.6802186,3074291748.7619669 
 10/11  16:00:00,4835416224.524771,0.0,740352983.7440099,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,432037609.14770737,199135098.2021118,134319131.12265883,0.0,21083718.91945218,1470653258.569647,1069254303.6552892,305892177.89184,95506777.02251777,3829875222.7170207,0.0,2130389547.1311036,88683168.73451463,53295530.413145,846729841.8784375,3046317380.8016488 
 10/11  17:00:00,4804214968.271311,0.0,712709623.792805,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,434168054.37853118,193424653.24695219,134319131.12265883,0.0,21105822.34153218,1483870821.6817134,1083457823.7045017,305892177.89184,94520820.08537174,3519941917.059516,0.0,2145142853.147005,57715053.20214344,53785763.16709122,855539412.581497,2771957680.7279264 
 10/11  18:00:00,3642167575.002396,0.0,672744020.1444692,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,401083044.7459069,187808330.28808225,134319131.12265883,0.0,21002772.371699845,1488162885.8237866,1150819172.9707454,305892177.89184,31451534.961201345,3114598155.26237,0.0,1799227485.484954,47430249.329236898,53705919.41819477,894619255.2723024,2352397369.276853 
 10/11  19:00:00,3616927249.0183045,0.0,671581485.6806562,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.7459069,188351984.0130328,134319131.12265883,0.0,23371518.307270744,1433898465.4535714,1167140823.1240187,203928118.59456,62829523.73499234,3109167358.426621,0.0,1746869384.7582107,47430665.399121258,62932811.58713166,921836406.4262846,2314327474.1159927 
 10/11  20:00:00,3015905158.07372,0.0,672077025.9256849,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.7459069,189474617.93125738,134319131.12265883,0.0,23044615.840706953,1556253656.3329385,1289494855.4653507,203928118.59456,62830682.27302773,3109813045.8293936,0.0,1601053079.690803,47431016.85833297,61632642.01254272,1011923486.1901157,2317509716.4700438 
 10/11  21:00:00,2874897090.0198504,0.0,673298590.3639064,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.7459069,189444563.07829146,134319131.12265883,0.0,21644756.88290007,1521406999.5631769,1305789334.9138997,152946088.94592,62671575.70335722,3111408958.871051,0.0,1557322342.0314677,40067347.89022577,56029899.69085357,1031141058.835341,2312954868.9345777 
 10/11  22:00:00,2451835383.891344,0.0,658541276.7970146,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,186895349.41449259,134319131.12265883,0.0,19584423.36454914,1562023207.9205909,1398188940.7133883,101964059.29728,61870207.909922439,3091921871.3916819,0.0,1448560732.8056415,39094935.197548869,48256658.04302929,1095028244.702876,2143356276.6524387 
 10/11  23:00:00,2438773337.0667526,0.0,644124897.5795856,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,185107358.8960033,134319131.12265883,0.0,22726746.275874836,1512371829.348385,1429245422.188248,50982029.64864,32144377.511497186,3072612443.871376,0.0,1389792537.1696223,39094358.09308564,51815478.39571102,1128107507.56359,2037362738.4556955 
 10/11  24:00:00,2414030183.215245,0.0,660039572.2790871,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,189095448.74844445,134319131.12265883,0.0,18566114.643625164,1532594788.1853269,1449548490.3859802,20392811.859456,62653485.939890738,3093892887.1830685,0.0,1349630398.633377,39095150.115121308,45644381.764053259,1145380734.955729,2205965713.5510089 
 10/12  01:00:00,2431819911.495763,0.0,675417274.5745986,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,191608103.62079919,134319131.12265883,0.0,18465485.75627745,1524397332.6142574,1472638304.7776659,20392811.859456,31366215.97713546,3114166133.0510895,0.0,1314757155.0758348,39205054.25689381,44885611.340185407,1163414155.7843264,2310536940.409694 
 10/12  02:00:00,2426296702.1417624,0.0,670775965.6967232,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,190844869.98573578,134319131.12265883,0.0,18346818.91521538,1582169477.0546449,1499118536.6542605,20392811.859456,62658128.54092841,3108108970.848867,0.0,1279241698.1872106,39205095.684020709,44452661.458358529,1184683837.4716454,2253224321.5825526 
 10/12  03:00:00,2387178321.8631637,0.0,639114777.7066352,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,183533283.82271404,134319131.12265883,0.0,18201212.789726035,1576801910.627463,1525045184.454387,20392811.859456,31363914.31361995,3065617742.8115065,0.0,1245162089.5912185,39205527.85885364,44076776.18829587,1205123868.9483619,1934641143.529963 
 10/12  04:00:00,2805723646.2170727,0.0,583074096.1150879,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,170922629.23757214,134319131.12265883,0.0,20272439.316896734,1540634095.1718817,1457581694.1794918,20392811.859456,62659589.13293381,2963552044.2821528,0.0,1309715848.5212825,39205476.70873363,53702568.23955333,1160217335.2323569,1376959279.5612565 
 10/12  05:00:00,2730538402.8446366,0.0,509131033.42737659,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,402832879.0311049,164754160.83974154,134319131.12265883,0.0,20118892.744803534,2302066379.8405849,2188426014.5555326,50982029.64864,62658335.63641183,2610767307.9899289,82456882.03955594,962900792.7047566,39205787.95631641,54961444.810653727,1734283958.3081759,1055682337.8174753 
 10/12  06:00:00,3767478652.425622,0.0,516838336.17904248,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,407412222.23110797,162419270.32409645,134319131.12265883,0.0,20255684.629078904,1830336388.0084756,1697006330.920739,101964059.29728,31365997.790456475,2648099464.2681167,5034280.011290979,1361078561.8274418,39205457.386328417,56729428.8037225,1368054574.7115312,1051837916.7764162 
 10/12  07:00:00,4295233727.611982,0.0,546785782.6975515,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,413801402.49479749,164147768.8119794,134319131.12265883,0.0,21024706.34890998,1751053408.5193105,1503294299.8239709,152946088.94592,94813019.7494199,2804089137.9803345,0.0,1608801298.8647056,67004541.84099749,55944275.61374363,1185677167.8437117,1103962756.316834 
 10/12  08:00:00,4481580083.794668,0.0,576571652.4621302,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,417574489.897419,168606287.92743964,134319131.12265883,0.0,22687212.62256165,1675692624.6179448,1376484303.3185225,203928118.59456,95280202.70486214,2959908897.747623,0.0,1741962646.723425,81875527.9254002,58323472.32484375,1089599537.477027,1314277019.1872507 
 10/12  09:00:00,4615812764.694111,0.0,580063794.7146821,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,420826604.945814,175938986.75054968,134319131.12265883,0.0,23166754.95237485,1566991210.1157034,1286540062.788763,152946088.94592,127505058.38102049,2978912970.426176,0.0,1841479264.2646814,93170567.4724093,59044468.60574304,1019438590.6931808,1752934506.7793053 
