Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/04  19:00:00,1329746174.46739,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,4686766.193030417,13671956.30933074,5658250555.191887,5479317909.457951,17403336.0,161529309.7339377,0.0,71219788.77679676,655976708.7440372,132798251.71247219,33498266.713684255,4276131012.7508356,0.0 
 01/04  20:00:00,1331402303.6787422,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,4809834.3346107699,15205017.379102208,5722507465.10898,5642506829.465078,17403336.0,62597299.643902439,0.0,87197994.87023153,630697570.5549058,36025353.354923088,40030700.96693408,4407885857.591291,0.0 
 01/04  21:00:00,1331188650.3745292,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,4699599.090322484,15101599.319177559,5648993732.615118,5600300998.195544,17403336.0,31289398.419574165,0.0,119766908.0840142,622759033.1339583,31702337.757698455,39581453.5053868,4377593728.76998,0.0 
 01/04  22:00:00,427317510.3864152,0.0,0.0,156648030.75360007,64537200.0,189143078.4,3970309.266162321,47411.40027544813,12971480.566377392,82831533.30804229,2915355.554770983,17403336.0,62512841.753271307,0.0,3241224.458955079,44274854.76647554,31702362.135099859,36053058.508258689,4806711.553258614,0.0 
 01/04  23:00:00,428831730.9778934,0.0,0.0,156648030.75360007,64537200.0,189143078.4,6108168.1017881869,45439.8919922359,12349813.830512912,25626562.890600254,8151226.890600255,17403336.0,72000.0,0.0,5585232.077085825,55840207.19248398,17292194.561668774,34160347.98818937,14126813.47963534,0.0 
 01/04  24:00:00,435246698.60768488,0.0,0.0,156648030.75360007,64537200.0,189143078.4,8518552.561246764,63018.15920301415,16336818.73363502,65461631.049991387,16960650.699551524,17403336.0,31097644.350439859,0.0,12305391.69377457,72605770.34998709,12969147.952384908,39917629.81214135,24879707.425653738,0.0 
 01/05  01:00:00,438434936.10701528,0.0,0.0,156648030.75360007,64537200.0,189143078.4,15439815.382304017,100518.20599299083,12566293.365118109,54367206.10729953,36891870.10729953,17403336.0,72000.0,0.0,25349965.05377651,124343388.48167143,7218207.361101411,35411986.806362409,47812929.583747867,0.0 
 01/05  02:00:00,439554390.5094936,0.0,0.0,156648030.75360007,64537200.0,189143078.4,16551093.582075337,141477.91034807414,12533509.863470048,77215196.19457463,59739860.19457463,17403336.0,72000.0,0.0,37565432.7324882,125837659.47400911,7218207.36084728,35217193.889999877,61765090.070997,0.0 
 01/05  03:00:00,449462080.098338,0.0,0.0,156648030.75360007,64537200.0,189143078.4,26460493.563779359,168739.8136203569,12504537.56733827,130569487.74850706,82127410.60876131,17403336.0,31038741.139745743,0.0,52284526.12363045,95969487.48804808,7218207.351130923,35045471.60122659,82405874.6448834,0.0 
 01/05  04:00:00,460602993.1563438,0.0,0.0,156648030.75360007,64537200.0,189143078.4,37490382.126878488,310641.19797849407,12473660.677886729,186306077.2859018,168830741.2859018,17403336.0,72000.0,0.0,92341277.910496,74907073.30801875,7218207.362174042,34862460.5584462,139401750.6880531,0.0 
 01/05  05:00:00,459982810.67390289,0.0,0.0,156648030.75360007,64537200.0,189143078.4,35277036.10895963,397297.54166174438,13980167.869681433,251813737.25390334,234338401.25390334,17403336.0,72000.0,0.0,143032886.98337699,65880910.08532226,7218207.361472693,41234795.853678207,188030277.3677186,0.0 
 01/05  06:00:00,493920471.617607,0.0,0.0,156648030.75360007,64537200.0,189143078.4,69013533.06037908,737904.9438990919,13840724.459728763,457475464.24993106,409032805.1552853,17403336.0,31039323.094645744,0.0,264026125.5017245,61991947.76294613,7218207.361713149,40571940.48161444,296735935.5774672,0.0 
 01/05  07:00:00,706759854.4360733,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,20863955.1435257,13028085.373918234,11327619878.804299,11310144542.804299,17403336.0,72000.0,0.0,1976485910.7312175,57439755.492250788,7218207.361299322,36434865.34212501,8728701136.33989,0.0 
 01/05  08:00:00,1300353909.3187042,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,17936564.191081969,14054693.16259305,10326675277.965279,10214101338.52808,17403336.0,95170603.43719769,0.0,1262743629.742527,62681794.89080994,77812975.38049732,35869612.506728228,7997835686.602939,0.0 
 01/05  09:00:00,1605137616.6043323,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,11293775.68130063,14303552.439321183,9021681181.7679,8763241781.753859,130525020.0,127914380.01404165,0.0,300061347.81624236,172817380.52914465,101897361.25091544,37297213.96838176,6849085672.282861,0.0 
 01/05  10:00:00,1603555733.0729349,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,9492627.557971724,14522817.031252906,8417010346.15158,8092232797.755008,130525020.0,194252528.3965714,0.0,136532865.87652643,279710169.808775,139432715.97798909,38595066.72705416,6327749481.877941,0.0 
 01/05  11:00:00,1623175225.9109624,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,7474612.946180415,14555918.081071455,7646675099.957193,7310464478.199289,174033360.00000004,162177261.75790326,0.0,64614175.52384353,375933204.5025524,143762483.49319614,38768818.45730359,5717800291.752633,0.0 
 01/05  12:00:00,1625663362.6362603,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260049637.18783755,6190876.979663185,18301258.350078245,6949286695.463377,6579793831.369913,174033360.00000004,195459504.09346567,0.0,31950229.775813767,553445248.8622209,156756426.1139646,43082764.20637501,5143981579.711286,0.0 
 01/05  13:00:00,1621630040.1810344,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260396503.22828935,5537350.109171934,14574596.724892026,6581821012.464429,6178966175.838488,174033360.00000004,228821476.62594108,0.0,16555698.636939155,624959792.196683,166861911.39727924,38835163.06204291,4828662040.708657,0.0 
 01/05  14:00:00,1600068518.5730034,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260786874.6041779,5061503.811023137,14702956.439121396,6247251169.904934,5963730312.50592,87016680.00000002,196504177.3990134,0.0,7902213.197854674,593904921.0403744,172636391.8656795,39635261.313160549,4660659997.452646,0.0 
 01/05  15:00:00,1598976079.3266688,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260490636.08122046,4270449.881238002,14697809.645529386,5811208864.601324,5529829776.343941,87016680.00000002,194362408.25738359,0.0,235974.9378186223,617198834.9076027,140876255.38643278,39624123.30907443,4324400849.808163,0.0 
 01/05  16:00:00,1569848892.5675202,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260150564.594521,3782490.9416299306,14540197.17202868,5239165455.811636,5059465709.873827,17403336.0,162296409.9378093,0.0,0.0,749883746.1342419,146650396.53084073,38692013.86302257,3953923995.844466,0.0 
 01/05  17:00:00,1594840177.718136,0.0,0.0,795167668.7999998,43024800.0,478868630.4,260023104.76502938,4065792.0746260017,13690181.678480698,5042792460.771442,4864547793.501561,17403336.0,160841331.2698811,0.0,18943981.111028375,969540746.2433524,120063976.10148378,33621744.11681889,3802112523.5446035,0.0 
 01/05  18:00:00,1329681338.9040929,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,4662097.862008624,13631789.077055073,5673831390.212847,5495578522.464202,17403336.0,160849531.7486446,0.0,59353498.27148028,664741115.0898848,120064306.13096413,33280017.526884378,4295278942.233753,0.0 
 01/05  19:00:00,1330027082.001545,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,5009746.511477568,13629883.525038217,5892457065.637669,5713507104.245082,17403336.0,161546625.39258719,0.0,82396621.77807953,637971853.298808,133056857.61839064,33267480.759861866,4461184648.556166,0.0 
 01/05  20:00:00,1331921440.9081827,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,5359136.444338206,15174852.49881519,6055951891.681836,6007212223.338878,17403336.0,31336332.3429592,0.0,101244981.59755814,606229201.5814297,36091003.784646499,39868404.066548537,4688742369.148418,0.0 
 01/05  21:00:00,1332418602.1409958,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,5963663.213363779,15067486.96260275,6454459490.060687,6374548230.934385,17403336.0,62507923.12630186,0.0,147025046.67778398,584992163.2735186,31760075.30908767,39398086.237584788,4975640552.717485,0.0 
 01/05  22:00:00,428675694.80531516,0.0,0.0,156648030.75360007,64537200.0,189143078.4,5375187.929573604,79439.43486481984,12892758.28727668,60508895.97734822,11812035.81939695,17403336.0,31293524.157951274,0.0,11106579.70661921,50795284.504170577,31760111.638258809,35592052.808890279,20909093.746006669,0.0 
 01/05  23:00:00,431971560.978119,0.0,0.0,156648030.75360007,64537200.0,189143078.4,9296189.834623084,85026.88665256842,12262035.103243318,69273314.03221624,20728375.261722033,17403336.0,31141602.77049419,0.0,17558964.30599214,81895136.83367172,17323697.597826035,33644340.54802394,31826072.67310893,0.0 
 01/05  24:00:00,442245066.2218929,0.0,0.0,156648030.75360007,64537200.0,189143078.4,15439815.382304017,153779.26876563813,16323162.417223126,69240726.09817566,51765390.09817566,17403336.0,72000.0,0.0,36919515.12768754,127836998.83134791,12992773.248820303,39796618.55521707,59826683.28920026,0.0 
 01/06  01:00:00,446496578.91070547,0.0,0.0,156648030.75360007,64537200.0,189143078.4,23439017.445497425,206867.69514184167,12522384.616466079,139832053.58246304,91393261.51716528,17403336.0,31035456.065297776,0.0,62196529.00763645,114468950.87861043,7231056.296533361,35151293.61159289,93222913.87545817,0.0 
 01/06  02:00:00,456175790.6634319,0.0,0.0,156648030.75360007,64537200.0,189143078.4,33072900.47266456,295977.32921028669,12478603.707956996,160394615.1661234,142919279.1661234,17403336.0,72000.0,0.0,96906005.82764136,93769009.51724009,7231056.297027654,34891758.49304139,121494428.00322098,0.0 
 01/06  03:00:00,465772699.76503846,0.0,0.0,156648030.75360007,64537200.0,189143078.4,42575924.44022219,422430.79257959857,12446035.378636621,244956556.90388287,227481220.90388284,17403336.0,72000.0,0.0,147206526.2870859,79979242.21121586,7231056.297003611,34698722.08243109,183705729.0950094,0.0 
 01/06  04:00:00,491006982.4167147,0.0,0.0,156648030.75360007,64537200.0,189143078.4,67729932.34657339,537517.635241273,12411223.281300016,340860306.64529928,292417778.2437074,17403336.0,31039192.401591835,0.0,200002447.96738554,61367341.69925453,7231056.2968075,34492386.58853546,230029627.3676696,0.0 
 01/06  05:00:00,562733205.4430415,0.0,0.0,156648030.75360007,64537200.0,189143078.4,131580193.10410828,790393.7577332694,20034309.427599893,443620651.01736739,426145315.01736739,17403336.0,72000.0,0.0,320849557.3839546,57559544.72564541,7231056.297010897,66985972.057303618,320789303.52182987,0.0 
 01/06  06:00:00,546050991.3024477,0.0,0.0,156648030.75360007,64537200.0,189143078.4,116061881.51909377,874948.4679848533,18785852.16176897,451418030.4106816,433942694.4106816,17403336.0,72000.0,0.0,326191663.28316929,49744679.38000425,7231056.297011529,61604975.16000243,334356792.0816882,0.0 
 01/06  07:00:00,709249532.7323563,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,20912041.549367425,15469677.264359568,11350251648.979424,11301809198.639649,17403336.0,31039114.33977494,0.0,2050520702.7587052,47378019.38623393,7231056.269738238,46816710.29397446,8733198138.457226,0.0 
 01/06  08:00:00,1301186047.2390047,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,18786520.48580184,14036874.788173845,10522465279.441287,10409895705.072167,17403336.0,95166238.36911671,0.0,1342635251.8717805,61405302.55903804,77962040.89401567,35768703.959667008,8148085716.195307,0.0 
 01/06  09:00:00,1605529704.3325287,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,11713363.252091878,14276052.596726314,9231690968.6612,8973253469.015515,130525020.0,127912479.64568478,0.0,368355712.2086984,156225834.21826259,102087681.39646916,37148586.81242552,7017658780.521589,0.0 
 01/06  10:00:00,1604546009.304459,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,10506482.124583938,14499238.696164877,8744569268.404816,8452124119.399246,130525020.0,161920129.00556994,0.0,194629685.0215931,241797032.7269619,139688747.52385495,38469814.94770078,6603639477.449416,0.0 
 01/06  11:00:00,1625067232.702329,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,9397618.264429942,14524919.554188572,8414518140.524682,8045915350.321646,174033360.00000004,194569430.2030373,0.0,119974006.97032906,308803861.8704697,144027927.6865841,38598229.34510265,6289601924.126657,0.0 
 01/06  12:00:00,1627809974.1662114,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,8414056.921124092,18251222.361376779,7957041232.595081,7587602059.851884,174033360.00000004,195405812.74319757,0.0,88762816.72916025,415756706.65382006,157043988.60483588,42787553.220696199,5931943833.036388,0.0 
 01/06  13:00:00,1623873354.9762085,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,8230536.908034649,14498123.184463242,7854075735.167236,7483911869.90625,174033360.00000004,196130505.2609863,0.0,57443720.13444319,453722175.38789919,167167481.46267263,38396064.462772767,5843025842.287888,0.0 
 01/06  14:00:00,1602305805.2090035,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,8125105.020440357,14640411.704852825,7843247134.465677,7526948798.489535,87016680.00000002,229281655.9761419,0.0,49652338.34794493,387415160.9908831,172952313.47420699,39283973.2431372,5882125814.751373,0.0 
 01/06  15:00:00,1602286245.1989053,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,8088092.599604734,14657864.115590338,7756705643.199793,7507712655.123947,87016680.00000002,161976308.0758457,0.0,36632373.415545437,416585068.65254798,141134953.18608586,39412594.59904762,5861641009.924636,0.0 
 01/06  16:00:00,1574386841.6774617,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260023104.76502938,8494906.774024932,14493190.279067098,7666331823.907253,7454139145.308336,17403336.0,194789342.59891729,0.0,40842404.62234452,569595008.6513945,146920488.39593,38444931.11816278,5821707223.551569,0.0 
 01/06  17:00:00,1600982019.4755779,0.0,0.0,795167668.7999998,43024800.0,478868630.4,260023104.76502938,10251088.11030598,13646727.400242705,7865117935.38701,7686844284.577432,17403336.0,160870314.80957715,0.0,105679109.34388942,740215072.3336117,120294961.83883128,33397460.399104969,6005749656.935865,0.0 
 01/06  18:00:00,1336577342.1702252,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,11605531.525334558,13584358.67986132,8754454786.045798,8608368389.013602,17403336.0,128683061.03219658,0.0,262423243.41976638,489230528.18105,120294788.97322992,33035704.28375393,6732281999.305288,0.0 
 01/06  19:00:00,1336958873.1055959,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,11990444.829366358,13580976.311200515,9278909867.327683,9067642254.64698,17403336.0,193864276.68070484,0.0,331976340.61923286,487459731.5387503,133311018.81427823,33014556.43874326,7088630321.882753,0.0 
 01/06  20:00:00,1337102190.0257042,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,12132237.22415195,13582500.836523228,9369162083.16067,9320424045.788872,17403336.0,31334701.371796535,0.0,386193566.19930407,477944341.64286366,36155217.80391689,33022944.21363561,7284226095.606458,0.0 
 01/06  21:00:00,1337343486.1226745,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,12381393.245582,13574640.912063264,9700342758.605065,9651650400.937956,17403336.0,31289021.667107535,0.0,449156454.1597137,478077441.1395401,31816610.187894815,32977800.430735787,7544446548.9348,0.0 
 01/06  22:00:00,434711758.33903959,0.0,0.0,156648030.75360007,64537200.0,189143078.4,12464549.141792776,269074.16499018247,11649825.878656509,142586288.5292993,62667307.95701882,17403336.0,62515644.572280477,0.0,59537823.695810068,94821236.00568658,31816645.95385134,30075948.326601015,89539690.09986829,0.0 
 01/06  23:00:00,448183219.5220005,0.0,0.0,156648030.75360007,64537200.0,189143078.4,25238859.94342172,469397.3149375068,12146653.110041205,196415805.66151569,178940469.66151569,17403336.0,72000.0,0.0,119770054.23676382,70407452.66411294,17354535.08756113,32962673.647096427,170376730.10324837,0.0 
 01/06  24:00:00,486861108.9302435,0.0,0.0,156648030.75360007,64537200.0,189143078.4,59386811.01329574,893829.4702450993,16252159.293102637,437153257.20673277,388650767.00202229,17403336.0,31099154.204710418,0.0,258966484.29981829,70386841.72153786,13015901.302571729,39342130.71471591,315341454.20664206,0.0 
 01/07  01:00:00,526397776.39948686,0.0,0.0,156648030.75360007,64537200.0,189143078.4,102604901.39508884,1047924.948321826,12416640.9024761,511307514.2920588,493832178.2920588,17403336.0,72000.0,0.0,351680758.98555257,45074143.48790198,4346175.283640092,34524497.48177749,365701221.3988763,0.0 
