Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 09/19  09:00:00,4203889257.9700486,0.0,226610575.14272396,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,114080328.76295099,183048871.4373395,142470983.99305547,94424116.62705228,46994836.40473198,47429280.22232028,2158140599.72294,17332644.30893792,3165538459.3847305,38439660.98862253,41254799.686321739,953059610.3817413 
 09/19  10:00:00,4137056469.597109,0.0,313570558.6332653,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,122033606.93512501,197302469.75333346,142470983.99305547,62306342.63269846,14850012.980954603,47456329.65174385,2797226351.7239067,13919329.938508589,3400418947.382044,39451218.00900602,13679715.746121003,1575940543.6768347 
 09/19  11:00:00,4166355699.731046,0.0,325839695.90354147,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,128145121.52291228,208221048.0292076,142470983.99305547,67534604.3258477,4123380.0143417648,63411224.31150594,2805111080.8236706,7052685.41249251,3546789236.5315239,47543774.08856948,3823252.7893757426,2043705508.6632095 
 09/19  12:00:00,3998713058.958436,0.0,334212219.51502689,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,120460495.6395456,219317126.97395546,142470983.99305547,74450820.48709637,2884531.111528983,71566289.37556739,2818014510.813905,449875.3369716578,3380765350.3191268,57659308.38751576,2741799.040131896,2291257344.308025 
 09/19  13:00:00,4218886085.811613,0.0,350590545.1476159,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,135250892.26593424,228894814.12267847,142470983.99305547,71493964.99529003,0.0,71493964.99529003,3078141999.5479609,0.0,3714335116.4757645,54624611.57789246,0.0,2660130776.860499 
 09/19  14:00:00,4243287729.051539,0.0,368913463.67411598,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,133207987.72877524,237016443.373263,142470983.99305547,47359049.09620909,0.0,47359049.09620909,3277230256.1806957,0.0,3688086129.6350119,34393373.88593646,0.0,2835417064.164532 
 09/19  15:00:00,4206775150.731871,0.0,342311771.4445984,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,129458881.62399954,230854663.38788865,142470983.99305547,39478899.05942273,0.0,39478899.05942273,2974071468.9939038,0.0,3615550188.7121217,33381704.871647866,0.0,2501472037.685124 
 09/19  16:00:00,4337133162.766593,0.0,314400082.91137877,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,125554441.95664603,217029155.27153496,142470983.99305547,55435491.74047112,0.0,55435491.74047112,2797773538.4845058,0.0,3525159236.1179935,44509072.32791955,0.0,1953614743.0666569 
 09/19  17:00:00,3895927892.194521,0.0,308024943.8197193,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,111104949.80341003,202928632.01705329,142470983.99305547,33091814.119784446,1573390.5407315077,31518423.57905294,2793625531.833357,0.0,3161911373.294314,26300757.013780718,1539054.234460528,1461468628.1407817 
 09/19  18:00:00,3131887972.3053677,0.0,251324101.25738225,897133087.2273873,30757200.0,1076559704.672864,439999120.8791207,104667536.56139931,188976237.71415828,142470983.99305547,89165128.84642877,57694963.898717049,31470164.947711715,2355414806.0600106,0.0,2884080845.1989824,21242937.857691267,49542476.944020029,1016890101.4898326 
 09/19  19:00:00,3066848563.041461,0.0,134930985.17914386,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,104667536.56139931,174543768.7043144,142470983.99305547,140620042.42759065,124879840.6250378,15740201.802552827,1338649091.4300795,0.0,2799464329.936227,15173537.85828793,102759919.53516221,580725258.393503 
 09/19  20:00:00,2409151488.099334,0.0,30918028.771485658,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,159139502.50627757,142470983.99305547,292875744.04668948,269283097.3476764,23592646.69901304,331543635.56052508,0.0,2630039954.081525,17196681.289145248,206450552.9484424,142081759.85482047 
 09/19  21:00:00,2245834096.3613779,0.0,8710267.820182793,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,129774859.89429103,118725819.9942129,342163364.4078993,326459350.7165571,15704013.691342209,97817800.2992773,0.0,2554953363.5148899,8092556.918038068,246390003.7906196,43541337.99561635 
 09/19  22:00:00,1257683988.9837669,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8053.4047314018739,0.0,7880564.210657763,0.0,7880564.210657763,0.0,0.0,0.0,5057849.992553076,0.0,0.0 
 09/19  23:00:00,1079970854.8417447,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8052.161271907149,0.0,7881080.04348569,0.0,7881080.04348569,0.0,0.0,0.0,5057849.7464670189,0.0,0.0 
 09/19  24:00:00,1035970943.1083708,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8052.515810280707,0.0,7880637.2891854359,0.0,7880637.2891854359,0.0,0.0,0.0,5057849.69452452,0.0,0.0 
 09/20  01:00:00,1035970949.9438834,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8059.351322957678,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,5070560.313677529,0.0,0.0 
 09/20  02:00:00,1035970949.6116827,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8059.019122164978,0.0,7881191.399816819,0.0,7881191.399816819,0.0,0.0,0.0,5070560.387781787,0.0,0.0 
 09/20  03:00:00,1035970951.0563202,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8060.463759758333,0.0,7880762.249545794,0.0,7880762.249545794,0.0,0.0,0.0,5070560.3154184869,0.0,0.0 
 09/20  04:00:00,1079970864.2125402,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8061.53206741092,0.0,7881292.853169691,0.0,7881292.853169691,0.0,0.0,0.0,5070560.38494947,0.0,0.0 
 09/20  05:00:00,1257688846.168855,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,12910.589819646435,0.0,15706043.483403445,0.0,15706043.483403445,0.0,0.0,0.0,8112895.203026358,0.0,0.0 
 09/20  06:00:00,1586630424.8549317,0.0,1245.0299068482466,179426617.44547747,123028800.0,717706469.7819098,351999296.7032966,115359056.61274997,51618611.28390607,47490327.99768516,494658364.0879234,486771678.6088985,7886685.479024839,14211.629436278366,31266776.743986049,2526088841.025073,7098783.579495834,362207996.9225852,5182.684980152614 
 09/20  07:00:00,2096908684.0820838,0.0,3166.3835662435947,538279852.336432,0.0,717706469.7819098,439999120.8791207,104667536.56139931,153781554.14660014,142470983.99305547,496760004.96850779,473156196.1850871,23603808.783420709,36351.934294493425,12581307.97699039,2362652667.9735767,19268094.464243439,363713165.4156504,16077.053315655547 
 09/20  08:00:00,4031487374.5355427,0.0,8770947.985679739,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,129644835.09653539,118725819.9942129,219451256.04659004,172065897.92423094,47385358.12235913,98104387.31335944,16103349.858104792,2687081266.2590105,35493920.15446178,146354035.2581554,43528569.50703965 
 09/20  09:00:00,4008673515.4392988,0.0,58742909.30943671,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,106366215.66107644,163414907.84175156,142470983.99305547,136165458.11961124,88736557.00907272,47428901.11053849,622478919.4320032,14098422.8328536,2841348184.264369,38536261.99575926,77520953.98627298,278696738.79238477 
 09/20  10:00:00,3921474317.709734,0.0,134681711.03698147,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,109391877.32035427,173250895.0770134,142470983.99305547,82002944.95788239,34546368.83613278,47456576.121749628,1341376607.2145687,11597625.315350047,2997921741.8881676,39550369.04531931,31450609.066451167,587833231.0388637 
 09/20  11:00:00,3865126496.9981777,0.0,83287134.79669148,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,111365889.27726728,166323638.64883334,142470983.99305547,106636718.60413456,43223681.242108408,63413037.362026158,849707344.50403,8976247.611059627,3037651520.1572477,47663252.14559728,38810418.19410873,366408245.9394037 
 09/20  12:00:00,3772305496.684127,0.0,164217253.44925488,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,105242564.60475667,178122461.80020694,142470983.99305547,105510321.13368637,33940304.298424478,71570016.83526188,1613616546.4420934,4258252.91833737,2896100164.92815,57804216.135867569,30724166.785656558,708096080.4416401 
 09/20  13:00:00,4030019107.1930778,0.0,226700741.0465153,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,114083715.46215827,185084816.40901963,142470983.99305547,77434306.2367955,5935636.830086598,71498669.40670891,2170303357.138492,2628692.8882235048,3164034461.530181,54761902.489858429,5523208.693176131,940533492.4214474 
 09/20  14:00:00,4022133870.504446,0.0,217475528.3304027,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,115124362.43236386,185384145.46629495,142470983.99305547,52553131.10513381,5191024.649156798,47362106.455977,2126729437.88602,636973.6808792251,3191815498.454405,34479808.48109947,4885421.081465756,929351301.5942146 
 09/20  15:00:00,4096268063.6554076,0.0,284454025.3748722,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,116007916.82998996,191656287.17516018,142470983.99305547,44111698.30941884,4635483.574168504,39476214.73525034,2672816096.707023,0.0,3216516842.788735,33465577.83510234,4399895.4001471339,1168468219.1956733 
 09/20  16:00:00,4243412355.399726,0.0,257864435.37993009,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,116683908.10961239,188714529.28314979,142470983.99305547,61314986.690437037,5874198.619108009,55440788.07132903,2448001638.240076,0.0,3227526890.758051,44620929.39551747,5583922.032465604,1060524516.455847 
 09/20  17:00:00,3769811035.0917646,0.0,204784473.0112383,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,107808605.69678258,183348589.82940526,142470983.99305547,54539252.71271686,15157741.192672018,39381511.52004485,1986521513.2302933,0.0,2990599798.3684685,26366876.97228854,14271085.173545592,865714666.1666255 
 09/20  18:00:00,3023070965.5497319,0.0,155449507.44856934,897133087.2273873,30757200.0,1076559704.672864,439999120.8791207,104667536.56139931,176033824.76733548,142470983.99305547,165124515.71634374,141502804.1295449,23621711.586798788,1514525787.897755,0.0,2744423786.9654409,21296330.383126249,116629444.83775129,657756830.1996749 
 09/20  19:00:00,2983987947.9254229,0.0,62888482.28716095,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,104667536.56139931,163725656.480259,142470983.99305547,278981116.910993,255406039.69799788,23575077.21299512,650064585.4669947,0.0,2630114461.557157,15211671.665523667,198386354.3732441,280299737.88357916 
 09/20  20:00:00,2227658603.6405537,0.0,2309331.279306594,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,77490807.53620416,71235491.99652773,410293936.3355349,394543139.0005852,15750797.33494965,25690972.48804858,0.0,2472447196.912874,17239873.65859505,291942681.5255525,10744699.332236467 
 09/20  21:00:00,1989135647.7497364,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,512499.0970450708,0.0,470439874.8234646,454734340.42798086,15705534.395483677,0.0,0.0,2391463965.1189219,8112894.384356776,337217749.25914379,0.0 
 09/20  22:00:00,1257683999.804334,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8064.225298647437,0.0,7881340.284429338,0.0,7881340.284429338,0.0,0.0,0.0,5070560.516474387,0.0,0.0 
 09/20  23:00:00,1079970865.7527304,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8063.0722575038039,0.0,7880907.892713034,0.0,7880907.892713034,0.0,0.0,0.0,5070560.462281074,0.0,0.0 
 09/20  24:00:00,1035970954.3463998,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8063.753839295386,0.0,7881438.9201658139,0.0,7881438.9201658139,0.0,0.0,0.0,5070560.4751290739,0.0,0.0 
 09/21  01:00:00,1035970958.0650969,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8067.472536326021,0.0,7881043.283190568,0.0,7881043.283190568,0.0,0.0,0.0,5083582.7787997559,0.0,0.0 
 09/21  02:00:00,1035970959.0931655,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8068.500605003083,0.0,7880628.703992533,0.0,7880628.703992533,0.0,0.0,0.0,5083582.740083612,0.0,0.0 
 09/21  03:00:00,1035970957.5782727,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8066.985712189452,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,5083582.71681942,0.0,0.0 
 09/21  04:00:00,1079970869.6976865,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8067.017213712761,0.0,7881173.68793613,0.0,7881173.68793613,0.0,0.0,0.0,5083582.791971363,0.0,0.0 
 09/21  05:00:00,1257688854.8583818,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,12919.279346462465,0.0,15704888.138859768,0.0,15704888.138859768,0.0,0.0,0.0,8133729.958060839,0.0,0.0 
 09/21  06:00:00,1485383500.0472878,0.0,0.0,179426617.44547747,123028800.0,717706469.7819098,351999296.7032966,112284666.10785434,937650.0087498218,0.0,819821175.6993216,811934887.1764547,7886288.522866918,0.0,61818508.58119784,2206146829.7972757,7117015.150077633,614559988.2788024,0.0 
 09/21  07:00:00,1850776612.4167662,0.0,463.31309401807865,538279852.336432,0.0,717706469.7819098,439999120.8791207,104667536.56139931,26378005.54596792,23745163.99884258,726494622.8056448,702891116.7878729,23603506.017771864,5418.710421077059,29136643.82869231,2116620126.4337085,19317601.034530954,553390622.6987722,1186.0363304435833 
 09/21  08:00:00,3774722407.68606,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,376636.22694549817,0.0,328079134.00599637,280688322.04593887,47390811.96005758,0.0,23779634.876197034,2530708133.0562965,35585075.03421062,233111955.2525866,3063.3289801288908 
 09/21  09:00:00,3941513820.1675865,0.0,43323920.101644989,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,160863208.87519358,94980655.99537032,226305084.37095387,178867950.15796829,47437134.21298559,461683014.01891937,20427561.132850704,2653231458.3070118,38635231.17360145,153426505.23339436,207918262.6032145 
 09/21  10:00:00,3886006755.622626,0.0,107908102.3059528,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104823038.27376905,169125780.76751808,142470983.99305547,156333125.67150886,100981021.26046357,55352104.4110453,1075430168.3663679,16354193.254644704,2747108655.1331555,39651944.788471568,89062507.73023927,472244076.5319697 
 09/21  11:00:00,3906061727.395291,0.0,125120098.73791586,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,106470055.17143394,170321739.21055568,142470983.99305547,153347292.95421104,97849633.83162812,55497659.122582908,1218568238.436811,12972004.46011318,2802870795.692637,47785665.81522794,85805805.77751926,535255632.5731934 
 09/21  12:00:00,3776214797.989499,0.0,171593420.81822516,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,104667536.56139931,175230623.77996657,142470983.99305547,206168624.5840931,126637799.30073607,79530825.28335709,1612607668.2674256,7975960.880232334,2718018567.802637,57952765.92546435,107729211.3357771,703560995.166967 
 09/21  13:00:00,4102947844.4478719,0.0,303236687.0136944,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,108388859.79101697,187172463.3677749,142470983.99305547,97860828.1491118,34291912.53871803,63568915.61039378,2655453758.0011966,6728004.763445723,2929997124.6854155,54902635.917341,30992580.214335763,1230457911.830391 
 09/21  14:00:00,4134703824.634247,0.0,329362313.49406918,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,110229586.3561823,190962090.50860993,142470983.99305547,81381150.41551374,34007788.303312238,47373362.11220151,2807344267.5364925,4653369.614581173,2982290232.9598238,34568350.55077297,30896327.267419466,1412853915.7325502 
 09/21  15:00:00,4136252467.6517298,0.0,329606346.558382,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,111198605.2938386,191297681.52412395,142470983.99305547,81204454.51585415,41735440.73214954,39469013.783704619,2807498264.2114417,2369636.645508179,3002751607.6818125,33551513.032004239,37825442.884773168,1439858418.412077 
 09/21  16:00:00,4265554703.126548,0.0,289263561.6701128,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,112092355.23354048,184049303.59586147,142470983.99305547,115407676.73808109,52186648.11086297,63221028.62721813,2537986667.7020637,769290.7033486903,3017853819.0742285,44735507.27379635,46570366.96589412,1135810844.5607904 
 09/21  17:00:00,3741662730.9455645,0.0,187008209.43351404,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,104726802.83134917,176058352.1263637,142470983.99305547,168661396.76266179,137008761.87152613,31652634.891135657,1735227404.94038,82803.94902476692,2744265667.636391,26434511.56026794,112453195.01615259,747575785.0843476 
 09/21  18:00:00,3042603433.439803,0.0,147735201.15122283,897133087.2273873,61514400.0,1076559704.672864,439999120.8791207,104667536.56139931,172523398.95475299,142470983.99305547,310776030.5797725,287155406.3451305,23620624.234641937,1399882236.195271,0.0,2573421863.8100845,21351020.093307258,216706269.79928429,608032429.7001317 
 09/21  19:00:00,3060976108.291965,0.0,132562037.00582485,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,104667536.56139931,171040262.12813727,142470983.99305547,362336477.6366699,338760475.9793519,23576001.65731802,1269096137.2714055,0.0,2511894582.573433,15250734.468592238,253912990.39036266,552883564.9322728 
 09/21  20:00:00,2522772794.036559,0.0,132518547.2824455,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,171160289.93254326,142470983.99305547,462774788.2668997,439183133.6147746,23591654.652125077,1268941100.556643,0.0,2384591370.7369225,17284181.2593431,323266260.7755847,552883564.9322728 
 09/21  21:00:00,2411270750.8275744,0.0,111296684.24338085,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,168879933.93844638,142470983.99305547,502775824.0178388,494886601.8681123,7889222.149726436,1083795714.1926153,273109.63668935,2306734350.4186484,8133730.7276071789,372515006.61291059,471578590.01757678 
 09/21  22:00:00,1257684006.5477164,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8070.968681141751,0.0,7881513.179081276,0.0,7881513.179081276,0.0,0.0,0.0,5083582.898046563,0.0,0.0 
 09/21  23:00:00,1079970873.7052794,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8071.024806548873,0.0,7881070.617830303,0.0,7881070.617830303,0.0,0.0,0.0,5083582.765923741,0.0,0.0 
 09/21  24:00:00,1035970963.1604369,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8072.567876323353,0.0,7880653.576638418,0.0,7880653.576638418,0.0,0.0,0.0,5083582.690698418,0.0,0.0 
 09/22  01:00:00,1035970970.338954,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8079.746393477272,0.0,7881229.27366384,0.0,7881229.27366384,0.0,0.0,0.0,5096913.109040902,0.0,0.0 
 09/22  02:00:00,1035970970.9070387,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8080.314478085399,0.0,7880829.205130479,0.0,7880829.205130479,0.0,0.0,0.0,5096913.092347873,0.0,0.0 
 09/22  03:00:00,1035970970.6727674,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8080.080206791668,0.0,7881390.9128077,0.0,7881390.9128077,0.0,0.0,0.0,5096913.170468358,0.0,0.0 
 09/22  04:00:00,1079970881.4628549,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8078.782382218555,0.0,7880985.234738374,0.0,7880985.234738374,0.0,0.0,0.0,5096913.185801466,0.0,0.0 
 09/22  05:00:00,1257688849.6538182,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,12914.074782697611,0.0,7889004.77008697,0.0,7889004.77008697,0.0,0.0,0.0,8155058.511701928,0.0,0.0 
 09/22  06:00:00,1842153641.9582487,0.0,54068038.14210541,179426617.44547747,123028800.0,717706469.7819098,351999296.7032966,111019404.08927328,162434031.80313067,142470983.99305547,643028294.6937493,635141706.2754356,7886588.418313767,568707046.4389228,34343803.24163598,2282324746.350984,7135677.186995108,489428308.7072433,244942408.30489249 
 09/22  07:00:00,2180506359.364399,0.0,72130252.11812693,538279852.336432,0.0,717706469.7819098,439999120.8791207,104667536.56139931,165252143.69435469,142470983.99305547,603458203.9181063,572007378.3910968,31450825.52700946,745171230.6477416,11986880.858006897,2183987402.9025976,19368236.889621125,453451447.28025987,328706864.733852 
 09/22  08:00:00,4193543538.9070017,0.0,107938074.70788929,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,168788708.74694339,142470983.9930555,234670668.66388244,195165304.97277148,39505363.69111097,1070132060.0659448,14563305.033030007,2580668518.9495518,35678276.48346355,163747811.72901137,471608573.32079759 
 09/22  09:00:00,4157816845.463238,0.0,196002263.641855,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,176997562.6329493,142470983.99305547,125704867.82637525,70376643.86304216,55328223.96333306,1818910734.0028716,12431810.06293219,2751308905.3285629,38736506.372086349,60902649.932019058,795797891.0765152 
 09/22  10:00:00,4109948920.200537,0.0,313501233.67388936,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,187630315.68986229,142470983.99305547,82353542.92949607,34911100.68975821,47442442.23973785,2726709286.621529,9246536.379621812,2809454606.4778168,39755924.16417094,31956331.741322228,1213824231.4937676 
 09/22  11:00:00,4170577597.3854639,0.0,358806118.8671325,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,105370948.63489399,202250695.60805179,142470983.99305547,78148626.78056643,14724722.75858824,63423904.021978188,2829916876.742379,5253203.104723656,2864572961.700253,47910972.9538204,13876635.328446355,1885986462.3254443 
 09/22  12:00:00,4027462871.9213507,0.0,389647238.5533454,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,104667536.56139931,208424879.9766976,142470983.99305547,93867760.42463719,22281285.25342542,71586475.17121177,2855252907.38142,549282.8165144369,2822406199.752047,58104763.45909032,21022474.22629883,2161409496.5303075 
 09/22  13:00:00,4191706497.2008116,0.0,374969543.3412756,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,107784229.06532794,204802890.51882205,142470983.99305547,76002271.99682316,4486042.711984547,71516229.28483862,2843033962.7624046,0.0,2965766987.1176526,55046648.49894948,4249504.926373656,2049003603.4078248 
 09/22  14:00:00,4208145563.8398616,0.0,384937029.1482219,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,112055348.54793734,207003351.868317,142470983.99305547,39937597.425931479,455375.5955655224,39482221.83036595,2856403970.1977589,0.0,3104719927.4497148,34658895.86344003,458258.7269850668,2273734918.019274 
 09/22  15:00:00,4205575739.819619,0.0,383328321.5746032,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,111595453.668965,206502130.3006651,142470983.99305547,50245368.884459387,2885864.8804127585,47359504.00404663,2849991099.283249,0.0,3082752243.683497,33639621.25278451,2826429.7517270126,2194049571.8727209 
 09/22  16:00:00,4341425253.318413,0.0,349740564.80700799,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,112238980.18067497,199296225.703697,142470983.99305547,59229005.2091194,3785514.0942608856,55443491.11485852,2822016504.261143,0.0,3096059206.24996,44852831.338509198,3737114.378210268,1833681736.7053579 
 09/22  17:00:00,3909720163.8320486,0.0,336644769.2165212,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,104752000.9558965,194454027.10529227,142470983.99305547,50748739.48975121,19226002.67442317,31522736.815328048,2811923525.5991179,0.0,2867558683.5262539,26503873.094852725,18464549.249983,1513680818.390205 
 09/22  18:00:00,3185415719.933939,0.0,278960635.7149947,897133087.2273873,61514400.0,1076559704.672864,439999120.8791207,104667536.56139931,184110250.88511745,142470983.99305547,166254685.28224568,134784290.80518017,31470394.477065509,2446751321.653082,0.0,2704892783.6771395,21407004.005774715,113656382.47604198,1074764559.7440026 
 09/22  19:00:00,3045620967.531008,0.0,119058720.05408517,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,104667536.56139931,169188438.31892015,142470983.99305547,271067611.9853664,255327248.50829045,15740363.477076024,1143630988.8609102,0.0,2587079697.111899,15290726.88484113,199630477.44953466,489162274.596635 
 09/22  20:00:00,2413763118.116564,0.0,34893749.02391707,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,159775412.27107627,142470983.99305547,413167029.4858314,389573674.44878867,23593355.037042675,376861967.1544596,0.0,2431274773.099867,17329501.221538694,290078255.8690124,159534766.76111955 
 09/22  21:00:00,2242219050.208692,0.0,5568444.80373896,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,129301636.75804906,118725819.9942129,460168672.13352856,444464334.2624904,15704337.871038208,63014483.743130739,0.0,2354296866.7409064,8155058.291511809,331510430.70723018,26107509.64768451 
 09/22  22:00:00,1257684012.463968,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8076.884932666189,0.0,7880732.989436518,0.0,7880732.989436518,0.0,0.0,0.0,5096913.36118862,0.0,0.0 
 09/22  23:00:00,1079970879.5768827,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8076.896409942832,0.0,7881294.40257424,0.0,7881294.40257424,0.0,0.0,0.0,5096913.152451847,0.0,0.0 
 09/22  24:00:00,1035970966.5461845,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8075.9536240802649,0.0,7880889.447338502,0.0,7880889.447338502,0.0,0.0,0.0,5096913.094109185,0.0,0.0 
 09/23  01:00:00,856544357.8265662,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8084.679483396668,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,5110547.329069032,0.0,0.0 
 09/23  02:00:00,856544356.2617316,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8083.114648816408,0.0,7881492.5905984039,0.0,7881492.5905984039,0.0,0.0,0.0,5110547.385028729,0.0,0.0 
 09/23  03:00:00,856544356.9041683,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8083.757085436633,0.0,7881101.686024993,0.0,7881101.686024993,0.0,0.0,0.0,5110547.360234928,0.0,0.0 
 09/23  04:00:00,900544270.5350914,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,8085.300096355758,0.0,7880711.514374931,0.0,7880711.514374931,0.0,0.0,0.0,5110547.285947364,0.0,0.0 
 09/23  05:00:00,988548960.0290834,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,12950.618264264656,0.0,15705602.540053918,0.0,15705602.540053918,0.0,0.0,0.0,8176873.576915534,0.0,0.0 
 09/23  06:00:00,1481550709.1669167,0.0,0.0,179426617.44547747,123028800.0,717706469.7819098,351999296.7032966,108352235.2348654,1037290.0013674918,0.0,901936333.3423462,894050390.3991642,7885942.943181994,0.0,57638151.02325776,2055652523.0373049,7154765.402357711,677713374.8756759,0.0 
