Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 09/27  17:00:00,5258844804.354742,0.0,1087929988.6538208,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,493993762.93856617,210895385.19448174,134073233.13611795,0.0,23464751.04292413,1004692373.9369178,634190431.3777995,305892177.89184,64609764.667278308,6343818651.120068,0.0,2764612415.985566,55647465.01961665,54431040.2948344,507151960.8818177,5199989179.751642 
 09/27  18:00:00,3948123409.030143,0.0,1000039787.1422658,1128360457.4785848,37492200.0,716799361.7081372,305066057.1428565,396739862.2797197,206618872.86877919,134073233.13611795,0.0,22933577.273681124,1211565789.7800127,841265100.5736884,305892177.89184,64408511.314484197,5286197548.037725,0.0,2051344793.5404549,45731697.38999816,54616539.71579438,635177169.7085064,4220106904.853191 
 09/27  19:00:00,3916875324.082558,0.0,957077294.7147353,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,205210757.33175943,134073233.13611795,0.0,25554091.47144775,1190907078.2282139,922580732.0551984,203928118.59456,64398227.57845551,4960325269.054975,0.0,1977046707.550909,45731350.57590047,64075979.995002809,710139685.8107255,3953575934.3737337 
 09/27  20:00:00,3275120655.1541559,0.0,918589390.2244486,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,205020116.59276838,134073233.13611795,0.0,24791330.413595439,1335702326.0206748,1067372712.3528364,203928118.59456,64401495.07327839,4718797193.429044,0.0,1816618733.542612,45730010.58694947,62852297.287433508,829619331.5347482,3744446648.982807 
 09/27  21:00:00,3088139139.6496117,0.0,872547816.1717305,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,206992427.50766225,134073233.13611795,0.0,22678796.72819385,1322462312.172288,1105267628.9271966,152946088.94592,64248594.2991715,4399945619.472015,0.0,1757255610.4406238,38632592.70579187,57303245.09641327,871749623.8679175,3469582150.574576 
 09/27  22:00:00,2650237883.8776605,0.0,842785675.9679976,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,204717310.2351563,134073233.13611795,0.0,20509643.81194604,1330657124.6742089,1196542124.5631066,101964059.29728,32150940.81382217,4200100667.2540509,0.0,1652292809.2614845,37693791.84463011,49567991.96910997,936580780.5718844,3311147745.8662445 
 09/27  23:00:00,2642623987.373376,0.0,833430523.2805685,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,203479260.665016,134073233.13611795,0.0,23488949.565230997,1339541652.8832207,1224328991.0304175,50982029.64864,64230632.204163108,4077610373.0264446,0.0,1597459422.5077108,37693874.05094627,53222789.390181589,966600107.1106229,3194349151.7912075 
 09/27  24:00:00,2539257011.8707249,0.0,780900213.011026,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,197458144.35319916,134073233.13611795,0.0,19158687.415139576,1317634808.9069567,1265090295.9720855,20392811.859456,32151701.07541497,3606638163.7105615,0.0,1543854347.5791507,37694418.78645967,46954220.67301831,999241358.2300158,2782303893.5724847 
 09/28  01:00:00,2494961649.117418,0.0,741296276.5211138,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,193097293.3526938,134073233.13611795,0.0,18828112.152250224,1384757262.5331906,1300134550.2617174,20392811.859456,64229900.4120169,3260351199.3013179,0.0,1498168793.810631,37783852.55155585,46156403.68714217,1026949562.723138,2478736410.6999609 
 09/28  02:00:00,2471634358.9968349,0.0,720408427.8095009,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,190852134.0077586,134073233.13611795,0.0,18633830.088215356,1380059494.6030694,1327513233.2487708,20392811.859456,32153449.49484248,3133114371.3881089,0.0,1458950742.749678,37783757.57430214,45690660.57036564,1048464117.0394882,2323479737.9342129 
 09/28  03:00:00,2456652838.3411729,0.0,707108358.6579104,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,189317849.69783438,134073233.13611795,0.0,18486662.894068313,1435176406.7005659,1350551869.8873916,20392811.859456,64231724.95371838,3116139141.3292567,0.0,1424386395.240059,37784082.4215462,45284957.11616352,1066941480.6168122,2219020644.276038 
 09/28  04:00:00,2937190273.2975475,0.0,700662306.4476886,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,188722815.09858323,134073233.13611795,0.0,20939750.65648678,1329644082.1740366,1277100602.542615,20392811.859456,32150667.771965296,3107811146.244029,0.0,1495748504.7277466,37783818.842695597,55004085.51344093,1016225501.0056635,2196607603.443789 
 09/28  05:00:00,2959841949.174697,0.0,712168519.9563549,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,400890867.3830296,192188028.7814353,134073233.13611794,0.0,21138994.238808317,1745564303.1073998,1630347013.1661044,50982029.64864,64235260.29265564,3139682640.749773,8807898.872677768,1350483439.995156,37783882.5295539,55714318.06032711,1282513584.827357,2359220301.7740375 
 09/28  06:00:00,4023381671.2204434,0.0,746447732.6830874,1244511737.5216106,56238300.0,1089404771.5169283,117333098.90109866,417567088.5264951,196417221.98420415,134073233.13611794,0.0,21388486.950902337,1395362642.7387353,1261247057.0803138,101964059.29728,32151526.361141616,3514474142.5616338,0.0,1794639534.8945945,37784051.865056868,57488731.41942461,1013371485.5831299,2729648774.025755 
 09/28  07:00:00,4599141016.3892359,0.0,790922004.9187135,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,435378430.6220225,201374542.19170127,134073233.13611795,0.0,22237869.384595306,1372897962.4425646,1122781695.4608567,152946088.94592,97170178.03578775,3995951905.650143,0.0,2051412316.5194493,64575981.538475539,56948711.57830914,889074386.3893049,3165253401.8465125 
 09/28  08:00:00,4849967509.359524,0.0,876562463.2278397,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,443157064.7355441,210061617.63307328,134073233.13611795,0.0,24291820.864491527,1294119891.7662028,992566923.7846627,203928118.59456,97624849.38698024,4836181887.677088,0.0,2194212123.023814,78907084.5803402,59550069.16543102,796082456.4635754,3913894637.8041789 
 09/28  09:00:00,5057459468.148172,0.0,955484197.7167367,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,449675343.5831176,211933802.79001517,134073233.13611795,0.0,24795398.714155307,1174496832.3221982,890936907.9447218,152946088.94592,130613835.43155632,5387044454.472966,0.0,2297325487.104704,89792732.31749794,60192093.41969778,719997880.9017265,4387875617.626234 
 09/28  10:00:00,5108408045.185774,0.0,975503852.4157101,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,454429293.22234007,211095530.01590447,134073233.13611795,0.0,24818453.006870517,1249385015.2689725,863161770.9445702,254910148.24319998,131313096.08120203,5489444602.705613,0.0,2356640836.740823,106118744.08897408,60009908.108534399,691503085.1899178,4459203790.339207 
 09/28  11:00:00,5183290587.586601,0.0,1035928988.098201,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,461795242.46781638,214021927.65762417,134073233.13611795,0.0,28983512.83801212,1173628735.8796967,787130633.2476759,254910148.24319998,131587954.38882071,5915073543.651363,0.0,2442792423.2164857,111560734.0283007,64687806.45403467,635858291.0233607,4831976004.420963 
 09/28  12:00:00,5102692802.978525,0.0,1096123133.2464183,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,468010387.54548838,217417405.34743233,134073233.13611795,0.0,25247333.940610596,1127516734.1885157,741671085.6255413,254910148.24319998,130935500.31977444,6309815371.072644,0.0,2509205328.147853,96595028.55781347,59682550.25645726,594076901.0254724,5156316800.839962 
 09/28  13:00:00,5256488312.362949,0.0,1121035548.5652433,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,475586740.35471346,218535784.54716236,134073233.13611795,0.0,25759513.55168228,1038201389.2249739,702659769.5294693,203928118.59456,131613501.10094475,6507704454.312862,0.0,2576867698.968426,111560646.99662078,61511519.57263,561472026.7048113,5332006012.830827 
 09/28  14:00:00,5262281551.737341,0.0,1124601307.2333499,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,478470569.6392953,217600807.72402174,134073233.13611795,0.0,26038141.796526,1024356739.6388674,707242876.6605998,152946088.94592,164167774.0323475,6526670488.160707,0.0,2589969105.200556,106118365.6573969,61989948.43428228,566158990.628551,5346351552.887756 
 09/28  15:00:00,5274946543.484489,0.0,1131326795.6538249,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,484032352.3559493,218029709.12240006,134073233.13611795,0.0,25986961.008167529,1030168392.7503878,695185164.76494,203928118.59456,131055109.39088787,6602611342.246811,0.0,2630921254.775975,100676429.61235833,61485194.32638779,555135835.3770514,5414246552.981406 
 09/28  16:00:00,5297325878.673105,0.0,1126802292.7170816,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,486867319.9358988,218319249.28784216,134073233.13611795,0.0,22776100.20733361,1116836456.3798319,713081648.2859448,305892177.89184,97862630.20204716,6575090597.777495,0.0,2642319314.8747828,85710487.12965299,53956967.24564146,567197055.8170208,5388845903.480951 
 09/28  17:00:00,5272837593.715345,0.0,1102239474.5641099,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,487833301.33287289,217557138.98019738,134073233.13611795,0.0,22646762.313218424,1124584328.3661516,754084321.3004415,305892177.89184,64607829.17387007,6419468636.849436,0.0,2626812814.1088397,55779788.04725793,54489544.9608995,597371859.7702805,5258661016.680002 
 09/28  18:00:00,3994212608.516274,0.0,1040083040.1695414,1128360457.4785848,37492200.0,716799361.7081372,305066057.1428565,396739862.2797197,213120875.09107904,134073233.13611795,0.0,22477521.510237166,1254535353.968173,884233040.1389147,305892177.89184,64410135.93741822,5592186339.687239,0.0,1990165017.7844635,45840318.01815694,54598129.886759977,674750546.8719314,4486891530.122532 
 09/28  19:00:00,4013655165.0089976,0.0,1037445877.8112074,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,222386140.556853,134073233.13611795,0.0,24789966.07632082,1215070823.7199617,946741543.3303896,203928118.59456,64401161.79501199,5723783830.363263,0.0,1931395179.6064137,45839316.815942447,64014137.996723238,731867838.1404882,4608955800.3086409 
 09/28  20:00:00,3376600906.885506,0.0,1000411150.4452416,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,225435530.64160467,134073233.13611795,0.0,24034407.875317124,1391296601.2423423,1122964720.0810595,203928118.59456,64403762.56672293,5554741030.444347,0.0,1771983134.2877975,45840766.97006683,62759796.16111478,859324879.3039917,4487855869.715958 
 09/28  21:00:00,3232023324.976103,0.0,998300945.9958748,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,225399894.6143896,134073233.13611795,0.0,22402385.12381399,1309948669.5100113,1124842233.17629,152946088.94592,32160347.38780102,5539390823.264577,0.0,1723692487.3157638,38724391.19548669,57189645.71438202,887611691.5844805,4475983382.942226 
 09/28  22:00:00,2824988130.802049,0.0,996932679.2240718,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,225574967.68921677,134073233.13611795,0.0,20255230.026200326,1386470985.181307,1220276726.512685,101964059.29728,64230199.371341887,5516011586.730382,0.0,1618768663.5751193,37783687.84023905,49457511.880975488,952599606.0596057,4453102647.732203 
 09/28  23:00:00,2821682514.6016228,0.0,990903307.309833,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,225197512.76251663,134073233.13611795,0.0,23356440.666712874,1324431191.7382487,1241297666.4391549,50982029.64864,32151495.650453554,5468919254.1076149,0.0,1567737751.048943,37784181.06951535,53099402.19590999,979633468.1483026,4412984823.890158 
 09/28  24:00:00,2774583435.2570974,0.0,988336964.2674766,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,225291978.44818027,134073233.13611795,0.0,19214525.45008017,1351295204.597641,1266668447.3725954,20392811.859456,64233945.36558975,5464832199.365114,0.0,1524660044.6020382,37783942.49753262,46877386.367206428,1000594183.8644238,4411461101.839682 
 09/29  01:00:00,2776762852.21417,0.0,990564438.4674811,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,225372637.0421767,134073233.13611795,0.0,19085809.613152297,1373203237.1281763,1288578165.1827625,20392811.859456,64232260.085957769,5465672993.341136,0.0,1490267079.6681443,37875938.96903371,46117302.31388775,1017829332.4531953,4410103845.750647 
 09/29  02:00:00,2768032799.773474,0.0,982742036.2230975,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,224585653.09575669,134073233.13611795,0.0,18965143.363260174,1362172980.5840679,1309627607.4757672,20392811.859456,32152561.248844658,5394070425.523625,0.0,1459059634.8628638,37875313.660298619,45675488.46255091,1034631908.568856,4346537659.749583 
 09/29  03:00:00,2746663971.066782,0.0,963497437.6643397,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,222552425.14979989,134073233.13611795,0.0,18874141.16128224,1412426891.020018,1327800034.0909165,20392811.859456,64234045.06964567,5226024884.826082,0.0,1431691188.1537,37875774.21833643,45299592.790784988,1049229412.3943007,4199192312.389038 
 09/29  04:00:00,3204197948.661384,0.0,926916576.9803184,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,218430003.19777588,134073233.13611795,0.0,31985967.388500707,1305865297.7676559,1253319006.1018584,20392811.859456,32153479.806341296,4927104846.264128,0.0,1507035556.7531338,37876048.894801039,94679693.09375213,997721189.071244,3939488769.6678764 
 09/29  05:00:00,3189038550.9209845,0.0,906202559.9781199,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,401661509.63005438,217919030.75129298,134073233.13611794,0.0,29799911.74644825,1710480634.285092,1595261256.5633147,50982029.64864,64237348.07313737,4837914101.990808,8619295.07586351,1377441410.671953,37876093.81700033,87280305.32704471,1253880349.555262,3874188476.7318708 
 09/29  06:00:00,4145205360.5219738,0.0,850307238.764835,1244511737.5216106,56238300.0,1089404771.5169283,117333098.90109866,418736591.3627264,209160802.29064817,134073233.13611794,0.0,25439587.028009494,1388989915.1920768,1254871465.4374274,101964059.29728,32154390.45736941,4371402955.870717,0.0,1801988412.4877496,37875612.43517698,73346041.53252435,1011224392.9567056,3468856498.219109 
 09/29  07:00:00,4615903145.333813,0.0,803692655.3631489,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,436669099.5827793,204438747.687703,134073233.13611795,0.0,21874473.427979564,1387434214.8457807,1137316950.6967376,152946088.94592,97171175.20312312,4089101298.226817,0.0,2048742562.8587757,64731757.88626984,56983118.81039976,902050276.8285096,3239561322.227296 
 09/29  08:00:00,4774716808.487694,0.0,807011848.6727556,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,443992967.58114698,204193323.31478469,134073233.13611795,0.0,23624126.02043134,1346354612.7383929,1044789356.073392,203928118.59456,97637138.07044079,4150630641.826645,0.0,2176600237.212454,79098831.94131962,59582740.01518066,829632808.8485216,3298201122.245989 
 09/29  09:00:00,4890241618.114607,0.0,799431176.9014027,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,450258456.2821466,201024267.14441896,134073233.13611795,0.0,23956992.44249123,1266006027.1940814,982448711.6144738,152946088.94592,130611226.63368744,4089793403.4022705,0.0,2271007302.2715256,90010434.66055887,60205199.83125875,777881127.0408415,3250050574.46412 
 09/29  10:00:00,4929960819.963753,0.0,807024992.1869662,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,455594045.1556698,200665914.2767201,134073233.13611795,0.0,24114951.819447988,1320204541.398961,933985922.1756699,254910148.24319998,131308470.98009114,4217704309.3459985,0.0,2344530824.059967,106376118.85963196,59988831.45074543,744663934.7093455,3369162586.6838676 
 09/29  11:00:00,4901033112.206324,0.0,778047317.3288498,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,457587375.389324,195000629.7822016,134073233.13611795,0.0,27836873.181000167,1346762156.3174747,960268149.3094305,254910148.24319998,131583858.7648441,3873506482.140498,0.0,2355094893.390669,111831383.85561392,64611303.05536839,759113539.034759,3056209963.774563 
 09/29  12:00:00,4734346618.060267,0.0,759454374.236516,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,460657168.535402,194454530.70152457,134073233.13611795,0.0,23886001.68824912,1339023358.467205,953178627.4231294,254910148.24319998,130934582.8008754,3809072193.174167,0.0,2379651471.8703877,96829575.06236573,59510850.461094159,758282551.3831048,3009081056.146821 
 09/29  13:00:00,4885978160.594207,0.0,783067091.7325608,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,466771455.17562678,196231082.43314166,134073233.13611795,0.0,24337805.908729555,1245284134.7561548,909743792.753684,203928118.59456,131612223.40791069,4039320417.990269,0.0,2445868057.873461,111831332.0342802,61314157.106555599,722931189.2886475,3220996674.302278 
 09/29  14:00:00,4886858026.269879,0.0,781722439.0578863,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,469941041.49037566,195207314.26920424,134073233.13611795,0.0,24416506.108265234,1229613123.4650427,912431850.1619486,152946088.94592,164235184.35717399,4023982861.2233278,0.0,2464266306.2295267,106375841.77044472,61698564.223146278,724018307.9088008,3201558384.984908 
 09/29  15:00:00,4916627498.25475,0.0,802770237.789256,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,475275186.80452886,198599735.397977,134073233.13611795,0.0,24411612.918840015,1203937430.5886574,878407768.4355583,203928118.59456,121601543.55853923,4284124256.230047,0.0,2507761655.414829,100920718.87148902,61141236.30003153,705233673.6507018,3439533402.267213 
 09/29  16:00:00,4985832757.326424,0.0,838330686.1201083,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,480418842.4126723,203023152.2474707,134073233.13611795,0.0,21499160.021224679,1271538126.8991876,858370480.293208,305892177.89184,107275468.71413949,4605959815.329301,0.0,2553104055.571488,85918260.88404539,53590710.62855166,687481010.9891596,3719888266.8244888 
 09/29  17:00:00,4976422554.752783,0.0,827850581.7390113,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,483313116.74716916,201173405.20358605,134073233.13611795,0.0,21524534.538067469,1251465858.9780339,880958170.6527882,305892177.89184,64615510.43340558,4470602560.631901,0.0,2565289702.8843295,55914785.25608588,54098242.05681004,696307385.5135788,3598439524.0808999 
 09/29  18:00:00,3708571308.484647,0.0,773968375.1285032,1128360457.4785848,37492200.0,716799361.7081372,305066057.1428565,396739862.2797197,194692568.9682304,134073233.13611795,0.0,21379192.642496818,1392776797.5864735,1022473097.1109052,305892177.89184,64411522.583728168,3640191631.4346435,0.0,1939278037.6327379,45950863.29705575,54135875.648536,777165705.3378046,2813736227.035872 
 09/29  19:00:00,3699985794.6638205,0.0,756167501.4492664,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,193733374.9996306,134073233.13611795,0.0,21051737.65030787,1312193887.1335045,1043858131.4159429,203928118.59456,64407637.12300157,3432400430.8191606,0.0,1876276144.126116,45951115.401733759,53602957.85322847,822672540.2413672,2632236588.8487279 
 09/29  20:00:00,3075171877.2324979,0.0,734977907.9847952,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,192692324.0984355,134073233.13611795,0.0,20781827.22592406,1438198646.6037179,1169865677.098092,203928118.59456,64404850.91106573,3258851423.2925879,0.0,1725697468.9696606,45952063.633950907,52970433.88170411,918995542.9775254,2484211587.557679 
 09/29  21:00:00,2940274422.50185,0.0,740808302.5317502,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,193540828.68762226,134073233.13611795,0.0,20005192.040452977,1372194049.5869749,1187087157.4030915,152946088.94592,32160803.237963436,3329493626.552414,0.0,1682753723.4433346,38818073.256529938,49526961.993803668,938243411.6095258,2551919177.986076 
 09/29  22:00:00,2523560211.283437,0.0,730686810.331901,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,190793250.3839384,134073233.13611795,0.0,19854896.705036988,1439460873.1017028,1273261705.0023256,101964059.29728,64235108.80209707,3202021992.8769705,0.0,1579216827.0942822,37875454.2538517,48883552.89113675,997741882.7544577,2401044311.9343655 
 09/29  23:00:00,2477825766.303797,0.0,688598936.9256052,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,184136142.4031341,134073233.13611795,0.0,22865433.112497264,1388114664.8841916,1304980629.6116698,50982029.64864,32152005.6238816,3091923874.8666527,0.0,1518441731.6670848,37875735.27167532,52475012.0252197,1029922078.9431411,2053040319.7967296 
 09/29  24:00:00,2386281484.6849486,0.0,648335772.9236903,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,177745271.70695428,134073233.13611795,0.0,18460472.96294339,1428288833.968985,1343660343.0321115,20392811.859456,64235679.07741769,3037575837.6744534,0.0,1462023828.799272,37875480.74686853,46215193.94065156,1060726135.7987529,1701568146.5999876 
 09/30  01:00:00,2361816958.627087,0.0,627900532.2526209,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,173986690.41821993,134073233.13611795,0.0,18189768.864886308,1448547162.6393665,1374337846.0795475,20392811.859456,53816504.700362879,3008957708.9118206,0.0,1417046153.2600742,37969237.95324003,45432385.433187,1085670304.1314254,1496204242.9915879 
 09/30  02:00:00,2343708021.2730896,0.0,613940515.0171521,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,169999729.43986015,134073233.13611795,0.0,18027809.724716676,1464579314.294509,1401620916.56904,20392811.859456,42565585.866012919,2987791696.055283,0.0,1378468304.8933867,37968471.90100205,44955713.51703934,1107317133.2441107,1320262259.1467355 
 09/30  03:00:00,2339374313.7939217,0.0,610556609.5372952,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,169158920.95859535,134073233.13611795,0.0,17918816.206670889,1507876865.8317948,1423248623.8503066,20392811.859456,64235430.12203235,2981143346.7334649,0.0,1345439505.7723146,37969286.49895138,44502536.591203708,1124490370.2170649,1276028898.623495 
 09/30  04:00:00,2453979564.3469369,0.0,608697664.0786421,526834643.0385891,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,167217669.1058134,134073233.13611795,0.0,20172984.028095195,1444294231.6794003,1391747227.2229572,20392811.859456,32154192.596987085,2971915171.889388,0.0,1363595257.842993,37968878.45417255,54066918.90203333,1107965887.0669897,1209267149.4957612 
 09/30  05:00:00,2442648969.535823,0.0,599181706.892471,526834643.0385891,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,165660300.30073456,134073233.13611795,0.0,19915715.208231167,1526318466.8583017,1411103070.1636823,50982029.64864,64233367.04597951,2924757661.84935,0.0,1348619585.940478,37968710.57692155,53014424.20322606,1116839946.3856328,1149426927.6153703 
 09/30  06:00:00,2727873988.2323977,0.0,560995174.6883485,642985923.0816147,56238300.0,636801372.8715168,117333098.90109866,396739862.2797197,162819567.22685565,134073233.13611795,0.0,19887456.047125587,1372765278.9367285,1238646018.96428,101964059.29728,32155200.675168568,2736136158.8659288,0.0,1497431146.9678484,37969092.474848169,54152109.57751522,1000042455.3007524,1087392626.8562208 
 09/30  07:00:00,3235320160.2798149,0.0,601784973.9972141,883596248.8576131,0.0,795485392.2367202,234666197.8021973,398341521.68590399,167444754.6741384,134073233.13611794,0.0,19927837.889909667,1883632128.3588412,1666440488.7579373,152946088.94592,64245550.654983978,2935939060.7550218,49427494.33094743,1371628881.548779,37969184.507119279,53700749.249698948,1313840247.5704766,1226699131.4048706 
 09/30  08:00:00,3283653954.1269195,0.0,608956645.6270886,883596248.8576131,0.0,795485392.2367202,269866127.4725269,398487457.98921087,172164647.0499367,134073233.13611795,0.0,21024201.75770434,1771250603.9478679,1502775898.311164,203928118.59456,64546587.042144078,2972784564.9747636,5720492.221114569,1469995344.6542698,52585973.02747943,55621834.96295616,1187137711.689178,1487587959.5440415 
 09/30  09:00:00,3714426911.217785,0.0,608280122.4216983,1003901411.745612,0.0,961040943.332525,410665846.1538452,402431238.4492912,172878883.48735134,134073233.13611795,0.0,21155232.4913448,1638305546.0329245,1388143687.0450104,152946088.94592,97215770.04199404,2969147744.2622787,243355.56975283288,1603617297.6778446,66047230.47760713,56018010.49673596,1101078983.4065409,1554357684.820088 
